time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.403,0.04906093,-1.150542,0.0899794,-0.2167136,0.0008639799,-0.1910563,-0.09673303,0.1267447,-2.108113,350.1626,357.7722,1.915566,2.04975,-0.2651393,-0.7685833,7.142744,2.431903,-2.309397,-0.4246823,0.5452357,-2.119741,313.9485,73.99973,257.1566,-2.213247,-0.2966182,-0.1927539,9.400328,-2.650323,-3.965964,0.2092613,0.5341549,-2.176043,293.4473,300.5048,152.2364,
12.761,0.03717449,-0.947798,0.07506054,-0.3048496,-0.02370545,-0.2690742,-0.09645808,0.1192766,-2.107591,350.5087,357.7165,2.058762,1.686649,-0.3611228,-0.7097873,5.854126,1.752016,-1.055306,-0.4157456,0.5420893,-2.127291,316.3901,75.93849,254.6057,-1.802213,-0.3209034,-0.2871947,6.474034,-2.258538,-3.814523,0.1995707,0.5324715,-2.182427,294.6707,293.329,160.247,
26.175,0.02605291,-0.7153824,0.0629748,-0.3404283,0.06387857,0.009141088,-0.09636331,0.1161101,-2.1069,350.743,357.7004,1.387768,1.186219,-0.3020639,-0.6591071,2.703967,1.316223,0.41997,-0.4151345,0.5398655,-2.132352,315.4901,78.8334,255.8329,-1.319806,-0.2563469,-0.4224201,2.358407,-1.723418,-2.921308,0.196122,0.5299096,-2.188442,293.0667,285.8064,163.2904,
39.884,0.01974187,-0.4558809,0.05135339,-0.2187442,0.04360189,0.1118518,-0.09618783,0.1170909,-2.106488,350.6169,357.7999,1.391623,0.6382639,-0.3073552,-0.5852724,0.4508218,1.852205,2.893793,-0.4237602,0.5338257,-2.132925,315.6199,83.86337,259.0618,-0.7125204,-0.2655417,-0.4591981,-2.984998,-1.779795,-1.676012,0.2033483,0.5225521,-2.191926,291.3337,282.3285,155.0238,
54.247,0.01029012,-0.1154401,0.04611317,-0.1612778,-0.09350642,0.02975268,-0.09642029,0.1270461,-2.105642,350.7724,358.0537,1.618684,0.1226988,-0.3742807,-0.3569137,0.579514,2.982416,4.251287,-0.4374019,0.5317491,-2.124583,318.8978,87.95315,261.9352,-0.09668915,-0.3072572,-0.2588142,-7.239048,-2.590964,-0.9232894,0.2234055,0.5213345,-2.189332,292.6662,289.9575,134.2332,
68.159,-0.008315295,0.3106152,0.03297236,-0.2617125,-0.1168811,0.05346883,-0.09735966,0.1424951,-2.105791,351.2187,358.1364,1.420747,-0.4735394,-0.2690883,0.2136477,-0.7156116,3.229683,2.237016,-0.4587845,0.5333511,-2.109532,319.8721,83.27351,267.5626,0.7046735,-0.2756573,0.236512,-6.921687,-1.914698,1.737965,0.255098,0.5221821,-2.17543,295.0674,306.1848,114.7498,
82.104,-0.03072868,0.6843058,0.01124247,-0.637253,-0.06519243,0.06324735,-0.09816575,0.1578562,-2.106669,352.4903,358.088,1.253118,-1.074892,-0.1679765,0.6982056,-1.679792,2.241219,-0.4717959,-0.4868121,0.5312066,-2.09397,318.4875,76.88319,271.3456,1.499338,-0.2141857,0.627667,-1.60307,0.3581769,4.235473,0.2879556,0.5193323,-2.162017,294.6734,321.8143,106.719,
95.858,-0.04434784,0.9444764,-0.02088883,-1.094341,-0.03324026,0.1576356,-0.09874183,0.1741448,-2.10801,354.0015,358.1689,0.835397,-1.712299,-0.0807987,1.076057,-2.477164,0.4543447,-3.027534,-0.5206932,0.5287482,-2.076202,314.505,69.16718,275.3779,2.215295,-0.2272688,0.7884101,4.596923,2.120669,3.50713,0.3274417,0.5114539,-2.150384,292.4836,335.847,104.5867,
110.16,-0.04878437,1.127269,-0.05650992,-1.49975,-0.06460779,0.2475631,-0.09932005,0.1924413,-2.109641,355.6811,358.3444,0.4759369,-2.292751,-0.1020655,1.308449,-3.14188,-1.162746,-4.720116,-0.5594609,0.5212429,-2.058336,309.6732,60.12992,282.0426,2.573864,-0.291865,0.7937003,6.88276,2.488856,2.337416,0.3660603,0.5037243,-2.140795,291.7867,350.0104,98.60352,
123.96,-0.04814885,1.257312,-0.08621947,-1.705917,-0.1101225,0.2371347,-0.09986234,0.2109355,-2.111153,357.12,358.4699,0.299854,-2.750137,-0.2766141,1.41712,-3.669803,-2.360195,-5.669447,-0.5996218,0.5098887,-2.041145,305.6026,49.32135,292.0703,3.203645,-0.5998826,0.7337599,7.427219,2.626259,2.960717,0.4176039,0.4859646,-2.137605,294.2727,9.248694,84.25072,
