time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.475,-0.03038759,-0.1803202,0.08902727,0.3754986,-0.1664323,0.5846784,0.3525932,0.0304254,0.8606948,352.0505,346.7983,356.1648,-0.1038571,-0.4107446,0.1206092,0.3437195,-0.01163432,0.2247133,0.1543763,-0.6531414,0.7474759,38.68217,287.654,332.6336,-0.05646094,-0.4799231,-0.03677306,-0.2290879,0.1427332,0.06253166,0.3816848,-0.6111029,0.9865097,33.25983,325.8987,346.2344,
13.263,-0.03777159,-0.2518819,0.076248,0.5519796,-0.1389842,0.6085879,0.3519533,0.02547714,0.8614969,351.2746,346.9038,356.005,-0.08877586,-0.5246263,0.1152553,0.1292333,-0.007189747,0.06910931,0.1536086,-0.6628912,0.7490407,38.66013,287.545,332.4277,-0.03167129,-0.6063285,-0.05620814,-0.01203651,0.4148303,-0.1309597,0.3816299,-0.6217784,0.985473,33.65983,325.9219,346.813,
26.457,-0.04590562,-0.3378789,0.05978527,0.6809512,-0.1022709,0.6073331,0.3511896,0.01917517,0.8619745,350.5077,346.9715,355.8724,-0.06757422,-0.6514201,0.1032089,-0.05242904,0.07072428,-0.1313426,0.1532881,-0.6742778,0.7504666,38.76258,287.2206,331.8926,-0.003569437,-0.7279668,-0.07155782,0.2623731,0.7742712,-0.4182594,0.3817298,-0.6340449,0.9843636,34.35396,326.2304,348.0444,
40.528,-0.05384542,-0.4244689,0.04167866,0.6838405,-0.05908377,0.5703093,0.3503432,0.01169303,0.8621223,349.9111,347.005,355.7206,-0.03796379,-0.7851269,0.08887661,-0.04039863,0.2434405,-0.2444453,0.1531066,-0.6874784,0.7516788,39.1568,286.9106,331.5068,0.0315612,-0.8725111,-0.09141586,0.4752037,1.149391,-0.7517679,0.3820623,-0.6479733,0.9827394,35.36723,326.825,349.7831,
54.453,-0.06239743,-0.5156274,0.01889085,0.5347627,-0.00676458,0.534385,0.3494179,0.003435791,0.8619915,349.5125,347.0479,355.4411,-0.002202936,-0.915554,0.07354872,0.1205537,0.4764683,-0.2879958,0.1536639,-0.7016852,0.7525972,39.87567,286.6837,331.3797,0.05090207,-0.9965221,-0.1161331,0.4190282,1.349952,-0.8100101,0.3827117,-0.6629089,0.9810243,36.33213,327.0373,351.0901,
68.099,-0.0686848,-0.5797388,0.0008434951,0.4128177,0.03180224,0.5660954,0.3483863,-0.005324274,0.8617979,349.0547,347.1143,355.0885,0.03954087,-1.040485,0.06531003,0.4513721,0.6494622,-0.2323906,0.1542305,-0.7180709,0.7533341,40.83715,286.8739,331.826,0.06722161,-1.081767,-0.138692,0.08074345,1.068747,-0.5485238,0.3845959,-0.6785428,0.979041,36.85335,326.6702,351.1396,
82.094,-0.07158298,-0.620784,-0.0150116,0.3691377,0.05689311,0.5747576,0.3474362,-0.0142166,0.8613021,348.6384,347.1374,354.8191,0.07959957,-1.156586,0.06336226,0.9414975,0.7147689,-0.2366324,0.1550079,-0.734744,0.7534728,42.0566,287.7971,332.8597,0.1044495,-1.148899,-0.1402703,-0.5190821,0.3021279,-0.305944,0.3875261,-0.695775,0.9782443,37.09155,326.0305,349.6185,
96.023,-0.06976439,-0.6371891,-0.03222989,0.3041005,0.08641312,0.4560069,0.3466043,-0.02295426,0.8605263,348.423,347.0702,354.7021,0.09049192,-1.2383,0.04744827,1.365009,0.4791249,-0.1782983,0.1548129,-0.7528371,0.7521009,42.90958,289.519,334.4606,0.1770184,-1.235131,-0.133543,-1.2659,-0.4524242,-0.353383,0.3928257,-0.7146637,0.9764319,37.59546,325.4035,347.0561,
110.023,-0.06458152,-0.6310752,-0.05022968,0.2171938,0.1089651,0.2403961,0.3458493,-0.0313473,0.8595304,348.3635,346.9385,354.7622,0.06857037,-1.316817,-0.02653479,1.602394,0.5813759,-0.1863014,0.1536539,-0.7713732,0.7485063,44.025,291.0576,336.0377,0.2747921,-1.372071,-0.1344399,-1.865193,-0.4967485,-0.7902588,0.3984277,-0.7367601,0.9756893,39.13249,324.7799,344.7336,
123.886,-0.05603869,-0.6038886,-0.06829783,0.1096561,0.1441041,-0.1115445,0.3452601,-0.03896329,0.8583303,348.6252,346.6275,355.1617,0.008429125,-1.383025,-0.1919105,1.309329,1.104257,-0.2369566,0.1507635,-0.7904513,0.7415949,45.52916,291.1369,336.6736,0.4089445,-1.49965,-0.1051409,-1.939221,-0.1065938,-1.394503,0.4069438,-0.7573693,0.9768469,41.3502,324.8071,343.6299,
