time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.492,-0.07378307,-0.4687151,0.0225732,0.6291021,0.2095572,0.0920772,-0.356307,0.009818166,-0.09172153,340.4649,1.514955,359.2642,1.086464,-0.9755774,-0.8223798,5.071722,2.308049,1.051996,-0.4256037,0.3932362,-0.1840899,316.6127,134.4977,155.8165,-0.6385021,-0.3380037,-0.8906613,2.294821,0.1479912,-2.668541,-0.2880292,0.4338655,-0.1340242,292.5625,196.6217,219.528,
13.123,-0.07319503,-0.2230173,0.03245436,0.5247192,0.4179631,0.279904,-0.3573792,0.01384962,-0.09178877,340.8826,1.177614,358.9173,0.5003399,-0.5678537,-0.6931519,2.464983,1.810797,0.8131877,-0.4321874,0.3976847,-0.1900813,316.0293,136.5751,155.4721,-0.2483102,-0.1014152,-0.6459588,2.385746,1.207641,-1.95102,-0.2850845,0.4389409,-0.1357591,292.6947,192.233,226.8775,
26.6,-0.07296992,0.0461577,0.02455373,0.1724213,0.4752557,0.1237439,-0.3582506,0.02141264,-0.09207487,341.1873,0.6895584,359.0886,-0.04581265,-0.1412658,-0.5238912,0.6868368,1.149073,0.6357172,-0.444433,0.4064272,-0.19206,314.6937,138.4207,155.1191,0.1078837,0.1710826,-0.3642415,0.8330552,0.751601,-0.4439237,-0.2715482,0.4486984,-0.1367219,290.6841,194.4382,223.9574,
40.571,-0.06877384,0.3241645,0.007858768,-0.04328363,0.4680145,-0.007908711,-0.3589799,0.0326995,-0.0924983,341.4259,0.372635,359.0173,-0.5474472,0.2606426,-0.2898158,0.3508625,0.09808924,0.6659054,-0.4634172,0.4178095,-0.1889396,313.6654,138.9454,153.59,0.6458687,0.4743854,-0.1637132,-0.02978393,1.485093,-0.5222424,-0.2481958,0.4638239,-0.1348134,289.3972,187.9803,229.8022,
54.651,-0.06271813,0.5851393,-0.01169647,-0.1633734,0.421552,-0.000595814,-0.3596621,0.04606965,-0.09320927,341.6696,0.2016944,358.8897,-1.004856,0.5957599,-0.01429957,0.9964282,-1.235964,0.8072022,-0.488361,0.4324887,-0.1831684,312.7946,137.7458,151.172,1.255273,0.7592866,0.01735634,-0.2909573,2.950561,-1.000689,-0.2221489,0.4794719,-0.1304322,288.8477,173.471,244.2729,
68.133,-0.05640597,0.8013328,-0.03168511,-0.2640143,0.3513839,-0.02327897,-0.3602729,0.06105581,-0.09414268,342.0146,0.0035676,358.9351,-1.396594,0.821759,0.2150186,1.646035,-2.329378,0.8857222,-0.5179985,0.447045,-0.1762258,311.5858,135.6778,148.808,1.684111,0.9099571,0.1696483,-0.2933202,3.382646,-0.9712077,-0.191542,0.4938318,-0.124772,288.8868,162.8923,254.8204,
82.149,-0.04935561,0.9684478,-0.04918211,-0.2074104,0.2558419,-0.05733278,-0.3607359,0.07708746,-0.09519386,341.9653,359.9098,358.9946,-1.886347,1.013505,0.4330954,1.894779,-3.563026,0.7320409,-0.5562618,0.4625664,-0.1688471,308.6739,133.3738,146.4936,2.143852,1.003568,0.3565422,0.5347525,4.250279,-0.3436098,-0.1533691,0.5083433,-0.1154675,289.2955,150.9188,268.9066,
96.09,-0.04114976,1.083426,-0.06478076,0.02230034,0.1454746,-0.05416233,-0.3611739,0.09332883,-0.09636974,341.5402,359.9299,359.0246,-2.490534,1.117946,0.5772668,1.608618,-5.119931,0.6793729,-0.6020839,0.4752143,-0.1613066,303.4507,133.7944,141.944,2.540545,0.9780293,0.5206402,1.72123,5.08005,0.6852083,-0.1149388,0.5193803,-0.1070467,290.3445,137.7276,285.7438,
110.072,-0.03382338,1.14537,-0.0780995,0.2639202,0.03499907,-0.01165874,-0.3616474,0.1091368,-0.09755683,340.9884,0.07572182,358.9876,-2.92335,1.074765,0.623759,1.457994,-6.277746,0.4761127,-0.6471342,0.4838719,-0.1544687,297.6415,136.7687,135.6853,2.828177,0.7988473,0.5903915,2.31667,5.218048,1.278233,-0.07387894,0.5229471,-0.1005772,292.161,126.9754,299.1067,
124.116,-0.02979663,1.15771,-0.08751565,0.4657322,-0.03711499,0.06551225,-0.3621411,0.1241582,-0.09887218,340.36,0.2654409,358.8304,-3.336616,0.8579891,0.6294351,1.6523,-7.302567,0.02382708,-0.6956985,0.4852446,-0.1491358,291.1661,143.4629,126.166,3.00081,0.497155,0.5553139,2.764092,4.999147,1.246447,-0.03351942,0.5220075,-0.09608835,294.9556,120.1504,307.9687,
137.889,-0.02898478,1.126147,-0.09232091,0.6484542,-0.09023639,0.1149583,-0.3626285,0.1378701,-0.1001146,339.6026,0.4600462,358.7558,-3.602287,0.4733286,0.5672213,2.302954,-7.618995,-0.07281625,-0.7443417,0.4777263,-0.1452172,286.2437,155.1712,111.4424,3.071643,0.1181415,0.4484089,3.215085,4.620296,0.7468011,0.006077224,0.5135104,-0.09270267,298.4376,116.7564,313.1382,
151.802,-0.03126086,1.055017,-0.09153427,0.8066519,-0.1734669,0.06821349,-0.3631732,0.1500049,-0.1011744,338.7429,0.6309826,358.9327,-3.708696,-0.08289111,0.42608,2.945027,-7.261486,0.2159125,-0.7903467,0.4611152,-0.1442276,283.6994,171.8795,91.72615,3.014133,-0.2938328,0.3468188,2.760594,4.170096,0.3571359,0.04015548,0.5000226,-0.09136467,301.182,113.6749,316.5039,
165.744,-0.03312839,0.9590818,-0.08588775,0.9879916,-0.2694659,-0.06521554,-0.3635111,0.1603258,-0.1021299,337.6764,0.6874719,359.3423,-3.649528,-0.6090611,0.2740046,3.27817,-6.497344,0.5025169,-0.8331398,0.4394341,-0.1444031,283.124,189.0094,71.96144,2.858927,-0.6927978,0.2662246,1.849635,3.678732,0.09379461,0.07259347,0.4816315,-0.09030834,302.9094,110.714,318.5218,
179.598,-0.03453568,0.8462149,-0.07558908,1.104832,-0.344457,-0.1911654,-0.3640242,0.1691668,-0.1028595,336.7152,0.7500713,359.7356,-3.499471,-1.113939,0.127065,3.145802,-5.809165,0.6344864,-0.8725485,0.4124838,-0.1458148,283.9642,204.9453,54.32881,2.646418,-1.054597,0.217435,1.074471,3.328198,0.05283248,0.1009881,0.459863,-0.0895761,304.2025,107.4921,320.6545,
193.557,-0.03658959,0.7230404,-0.06329929,1.134473,-0.3283615,-0.2353477,-0.3646269,0.176101,-0.1034584,335.8305,0.7281393,359.969,-3.305161,-1.580807,0.01788104,2.548235,-5.497833,0.3668987,-0.9085656,0.3800119,-0.1480632,285.7297,220.1933,38.95373,2.38105,-1.387998,0.1728337,0.5406959,2.818685,0.06802398,0.1250975,0.4333733,-0.08925505,304.9846,105.1563,322.1779,
207.273,-0.04036687,0.5940742,-0.05329392,1.062841,-0.1879078,-0.1971934,-0.3653097,0.1811713,-0.1040428,335.1373,0.5776999,359.9776,-3.087846,-2.016212,-0.05697078,1.720995,-5.588772,0.01770437,-0.9412732,0.3427113,-0.1512186,288.6017,233.7016,26.82818,2.089563,-1.700303,0.1406691,-0.01465476,2.238906,0.1354546,0.1461166,0.4025096,-0.08892739,305.043,103.1131,323.3839,
221.447,-0.04501089,0.4602609,-0.04527067,0.9391861,0.002926298,-0.1390753,-0.3660698,0.1842415,-0.1045084,334.5813,0.3522084,359.8934,-2.850608,-2.42811,-0.1162833,1.123476,-5.817159,0.008556366,-0.9703052,0.3005469,-0.1549655,292.4813,243.2484,19.29052,1.823629,-1.998731,0.1408267,-0.4413216,2.00684,0.323726,0.1647307,0.3681977,-0.08805641,305.1829,100.2678,325.4163,
235.282,-0.04741012,0.3221678,-0.03665702,0.7951666,0.1403085,-0.1114014,-0.3667438,0.1852554,-0.1047606,334.1721,0.1076954,359.8674,-2.602218,-2.82217,-0.1688175,0.989747,-5.988729,0.2859972,-0.9960904,0.2533001,-0.1590386,296.9088,249.3293,15.15663,1.598726,-2.283612,0.1599153,-0.6519973,1.986587,0.5696536,0.1815248,0.3304282,-0.08693722,305.6387,97.01797,328.0393,
248.998,-0.04630642,0.181505,-0.02819852,0.6208802,0.1767322,-0.09940464,-0.3673635,0.1842087,-0.1049209,333.916,359.9695,359.8729,-2.360415,-3.19896,-0.223306,1.427414,-6.117499,0.8258209,-1.01853,0.2025385,-0.1637212,302.0565,252.9451,13.06427,1.421732,-2.559255,0.1862444,-0.4967792,2.229075,0.8702299,0.1961582,0.2894408,-0.08521948,306.9738,93.72977,331.0855,
263.137,-0.04209293,0.0371589,-0.02074891,0.4612192,0.1505733,-0.07739527,-0.3678122,0.1811865,-0.1050439,333.755,359.9158,359.8493,-2.111416,-3.557585,-0.2817725,2.240222,-6.05416,1.574591,-1.036996,0.147754,-0.168664,307.8135,254.6375,12.51523,1.262382,-2.829883,0.2070188,-0.0102874,2.493977,1.279188,0.2080323,0.245199,-0.08361904,309.1101,90.89472,334.2973,
277.082,-0.03623461,-0.1111222,-0.01361687,0.3312524,0.1218373,-0.04709863,-0.3681252,0.1759849,-0.105103,333.6505,359.8631,359.8195,-1.839773,-3.89984,-0.32186,3.152993,-5.809425,2.206168,-1.051256,0.08927235,-0.1736903,313.8621,255.7408,12.44689,1.093688,-3.086667,0.2180648,0.5284109,2.607069,1.627415,0.2168659,0.1977563,-0.08136235,311.5609,88.76503,337.1426,
290.786,-0.02952188,-0.2632735,-0.007077805,0.2448512,0.11072,-0.03074115,-0.3683012,0.1686051,-0.105062,333.5522,359.7944,359.7921,-1.524009,-4.211772,-0.334485,3.995372,-5.28388,2.506654,-1.060074,0.02774942,-0.1779821,319.7078,256.5905,12.26039,0.91846,-3.333037,0.2487635,0.8373007,2.909261,1.938607,0.2232196,0.147661,-0.07880837,314.5005,86.08801,340.0621,
304.944,-0.02120163,-0.4182655,-0.001323749,0.1809694,0.1097951,-0.03523709,-0.3682308,0.1590219,-0.1049001,333.4832,359.6885,359.7953,-1.172704,-4.481911,-0.3110077,4.627484,-4.761593,2.424926,-1.064049,-0.03633755,-0.1816745,325.2587,257.7983,11.67763,0.7545398,-3.535101,0.2740424,0.9842369,3.130423,2.174778,0.2276792,0.0959452,-0.07661085,317.5288,83.34009,342.6994,
318.986,-0.01110336,-0.5759354,0.004704362,0.1118283,0.1121548,-0.04270948,-0.368022,0.1471703,-0.1046188,333.4978,359.5863,359.7909,-0.7524227,-4.733378,-0.2731478,5.239623,-4.093168,2.075675,-1.06167,-0.1029402,-0.1850011,330.6343,258.8642,10.60198,0.5594351,-3.766408,0.2843536,1.332555,3.363732,2.354519,0.2283699,0.04046004,-0.07430978,321.1573,81.00663,344.778,
332.816,-0.001188163,-0.73338,0.01434789,-0.00463541,0.1169858,-0.03103291,-0.3678374,0.1332285,-0.1039672,333.6989,359.5268,359.7311,-0.4152564,-4.885858,-0.2566633,5.65266,-3.245508,1.786235,-1.056995,-0.1692752,-0.1882119,335.7021,259.3413,9.580438,0.3547579,-3.983278,0.2898811,1.724029,3.439452,2.66989,0.2261635,-0.01708863,-0.07183459,325.0983,78.94041,346.7884,
