time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.472,0.02975984,1.307112,-0.1239587,0.348002,0.2778266,0.05381694,-0.4439478,0.09341007,1.339225,346.9856,354.8419,2.317867,-3.863554,-0.7140312,-0.04545808,4.193318,-8.241798,2.571496,-0.969583,0.2429384,1.352628,280.0621,353.5768,230.2944,3.735348,-0.04694735,0.7284645,5.161796,8.782681,0.7538428,-0.00488737,0.2748954,1.482513,283.5502,92.23332,353.7109,
12.748,0.03615125,1.275269,-0.1235847,0.7701951,0.3397523,0.3861769,-0.4435833,0.1086798,1.337534,345.6796,354.8675,1.647977,-3.666473,-1.272121,-0.2918633,3.950729,-6.924868,1.89054,-1.008294,0.2115655,1.343796,281.6469,332.1409,250.0939,4.013444,-0.5948336,0.5289674,6.151561,9.410067,0.6577041,0.04517825,0.255499,1.484574,294.5949,91.14139,354.3605,
26.368,0.0354752,1.202137,-0.1244267,1.186182,0.3913197,0.704786,-0.4433217,0.1220685,1.335788,343.9924,354.9775,0.8311934,-3.445135,-1.796373,-0.4554338,4.11301,-6.739926,0.572542,-1.043397,0.1771773,1.333947,286.1427,313.1794,269.0408,4.04482,-1.264212,0.3652801,7.375021,9.56014,0.9476429,0.09077251,0.2275103,1.483782,305.7845,88.89994,355.1016,
40.433,0.02964266,1.098668,-0.1266196,1.53692,0.4298367,0.9443883,-0.4431703,0.1341107,1.333981,342.2047,355.1252,-0.005614365,-3.18818,-2.271935,-0.6009851,4.475226,-7.031559,0.0930748,-1.073044,0.1379597,1.323454,292.0802,298.8749,283.3458,3.807222,-1.937366,0.1733091,8.646461,8.752664,0.528473,0.1266695,0.1921455,1.480926,316.0412,88.68396,353.8565,
54.221,0.01770451,0.9771418,-0.1232787,1.717235,0.4133416,1.022908,-0.4433918,0.1444378,1.332572,340.6462,355.3001,359.3707,-2.85273,-2.710079,-0.7204658,4.836542,-7.160829,-0.06658459,-1.096773,0.09366074,1.312014,298.5253,290.0315,292.5997,3.237173,-2.524083,0.02103472,7.59969,7.874151,0.04228184,0.1501604,0.1506936,1.476766,322.5134,86.92144,351.7903,
68.198,0.004295804,0.8478337,-0.116322,1.661097,0.3353353,0.8446807,-0.4436374,0.1526038,1.331231,339.5002,355.3228,359.2914,-2.451386,-3.09954,-0.8044457,5.061338,-7.24207,-0.2425833,-1.114599,0.04695676,1.30015,305.1885,284.5535,299.5554,2.621578,-2.880229,-0.02938259,6.109511,7.226103,-0.02511719,0.1705919,0.1080533,1.473257,327.0642,83.79845,350.3667,
82.16,-0.01025984,0.709873,-0.1069856,1.472373,0.1557441,0.4615015,-0.4441335,0.1582345,1.330056,338.7281,355.2444,359.782,-2.034962,-3.439216,-0.8687181,5.391667,-7.531942,-0.06779528,-1.127401,-0.003585268,1.287296,312.2695,280.2559,306.2364,2.056077,-3.156827,-0.06297988,5.350894,5.731543,1.004236,0.1859067,0.0627898,1.471482,331.0293,81.81952,351.5345,
95.96,-0.02498753,0.5593601,-0.102082,1.151662,-0.01505471,0.07180838,-0.4448102,0.1617415,1.328644,338.4573,355.0688,0.3440208,-1.682733,-3.713517,-0.919504,6.200017,-7.844237,0.6543245,-1.137344,-0.05459674,1.274153,320.2135,276.4483,313.0349,1.62246,-3.362206,-0.09162834,4.967491,3.687235,2.746293,0.196285,0.01602114,1.469733,334.8567,81.06469,355.3678,
110.059,-0.03809116,0.4013882,-0.09995902,0.7337666,-0.06204197,-0.1235562,-0.445641,0.1633058,1.327262,338.5224,354.9431,0.5148992,-1.225077,-4.027775,-0.9909751,7.259097,-8.019491,2.436945,-1.139887,-0.1094056,1.259827,328.9041,272.3599,321.121,1.099317,-3.567991,-0.1132744,3.934134,1.729138,4.356715,0.1983275,-0.03476083,1.467293,337.3712,80.12198,0.9873276,
123.773,-0.04901944,0.2386901,-0.09733392,0.3616267,-0.01151075,-0.07969905,-0.4465039,0.1625849,1.326001,338.6619,354.9842,0.2981663,-0.7903788,-4.240521,-1.044685,7.74607,-6.676849,4.334391,-1.13732,-0.1666949,1.24592,336.2863,268.6385,327.2667,0.6958054,-3.734989,-0.1300217,3.1503,1.00762,4.995502,0.1987827,-0.08799299,1.462961,340.3929,78.38448,5.163019,
