time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.522,-0.02706082,-0.1896576,0.01391861,0.3728013,0.02961401,0.07283919,0.1534874,0.03771272,0.5582998,355.0762,345.5938,356.8863,0.1565979,-0.2920992,-0.1334714,0.211956,0.5224044,0.1692249,-0.09513225,-0.7072358,0.472493,43.55567,271.0196,314.5265,-0.2916365,-0.3059543,-0.3187063,-0.5204036,1.44915,0.2047222,0.3294079,-0.7005927,0.7102531,46.65812,16.14945,24.89624,
12.909,-0.02209855,-0.2726695,0.001030186,0.3436162,0.0488599,0.03303666,0.1532903,0.03250691,0.5581143,354.8613,345.5114,357.0076,0.1342088,-0.323464,-0.107417,0.3161829,0.3122806,0.09992073,-0.09425901,-0.7121605,0.4710692,43.83296,271.3408,314.7784,-0.361455,-0.3596826,-0.3057484,-0.6211993,2.007964,0.5014992,0.3238195,-0.7066097,0.7059941,46.15887,15.27051,26.50818,
26.629,-0.01768639,-0.3607028,-0.01324828,0.3355065,0.06997278,-0.006457195,0.1531031,0.02602971,0.5577108,354.6495,345.3943,357.1709,0.09063725,-0.3689139,-0.09758355,0.4291791,0.28892,0.1096129,-0.09452836,-0.7175475,0.4694764,44.28565,271.6059,315.0854,-0.4256722,-0.4115548,-0.2855208,-0.5674098,2.10876,0.9207489,0.3181202,-0.7133761,0.7020032,45.68166,13.63691,27.1568,
40.535,-0.01473938,-0.4450796,-0.02967539,0.2713891,0.09463104,-0.06802112,0.1529632,0.01867226,0.5569683,354.6069,345.266,357.3232,0.01449776,-0.4009029,-0.1020745,0.4892333,0.3328657,0.1935654,-0.09713558,-0.7228623,0.4676954,44.82325,271.7662,315.4565,-0.4592385,-0.4578544,-0.2523392,-0.5053989,1.88274,1.31404,0.3134027,-0.7204684,0.6993393,45.40601,11.5319,26.97298,
54.289,-0.01312551,-0.5183218,-0.04797469,0.1718222,0.09657084,-0.01755907,0.1527908,0.01052159,0.5560166,354.534,345.2085,357.2574,-0.1080761,-0.3965062,-0.1344004,0.3584536,0.433666,0.6486734,-0.1017968,-0.7268276,0.4650037,45.21488,271.5013,316.2535,-0.4319687,-0.4723086,-0.1870084,-0.1225253,1.433347,1.488007,0.310222,-0.727078,0.6977167,44.84658,9.52874,26.01864,
68.422,-0.01186563,-0.5746906,-0.06510951,0.02669151,0.08327691,0.03971741,0.152669,0.002062172,0.5548761,354.6119,345.19,357.1135,-0.2974912,-0.3433305,-0.2025096,0.04110333,0.6201376,1.609943,-0.1098272,-0.7296591,0.4610536,45.47319,270.7314,317.9813,-0.3413273,-0.4573538,-0.09140725,0.3499966,1.090523,1.328364,0.3087093,-0.7335154,0.6980771,43.92632,8.259151,25.20981,
82.409,-0.007004033,-0.6013765,-0.08275703,-0.1894,0.07896423,-0.07349409,0.1527832,-0.006002665,0.5533916,355.0721,345.1345,357.1292,-0.5150567,-0.2119935,-0.2938789,-0.7028891,0.5257955,2.320223,-0.1205187,-0.7295166,0.4555931,44.87806,269.5434,319.7758,-0.1878828,-0.4036607,0.0161076,0.8329681,1.00554,0.8958125,0.3100521,-0.7379754,0.6989967,42.56301,7.873875,25.04778,
96.036,-0.0003487188,-0.5926982,-0.09737204,-0.3294745,0.07220405,-0.2917739,0.1529493,-0.01347771,0.5518559,355.6186,345.0563,357.3776,-0.7434713,-0.01898835,-0.4168915,-1.762166,0.4662718,2.701429,-0.1334367,-0.7265061,0.4491578,43.47282,267.5213,321.2229,0.03641658,-0.3174067,0.1274725,1.138681,1.005686,-0.02951769,0.3140492,-0.7411222,0.7025664,41.12981,9.134373,26.16112,
110.708,0.007536547,-0.5351006,-0.1120436,-0.5226201,0.08212762,-0.5860046,0.1532207,-0.01904011,0.5500258,356.5797,344.9441,357.7124,-0.9363972,0.2083254,-0.5184256,-2.459918,0.3813967,2.707005,-0.1481954,-0.7198139,0.4417945,41.88678,265.6221,322.6071,0.2986665,-0.1827273,0.2370635,1.228671,0.7644372,-1.121959,0.3212738,-0.7402694,0.7074265,39.94285,11.70276,27.89576,
123.88,0.01619108,-0.4183192,-0.1251888,-0.7241104,0.1340616,-0.8188516,0.15359,-0.02201104,0.5481428,357.6136,344.7633,358.0301,-1.102442,0.4805123,-0.6241173,-3.15416,0.3544583,2.599931,-0.165049,-0.7092558,0.4331806,39.90877,263.5043,323.937,0.5734165,0.04093233,0.3394029,1.507924,0.2705868,-2.103844,0.3316393,-0.7350782,0.7137085,38.48631,15.09488,29.40578,
137.765,0.02462351,-0.2348645,-0.1304786,-0.8682073,0.2094761,-0.9890775,0.1541018,-0.02103677,0.5463679,358.8247,344.5343,358.4206,-1.224328,0.7943586,-0.7204379,-3.708284,0.199317,2.454352,-0.1816413,-0.6936579,0.422857,37.51065,261.7478,325.664,0.8252235,0.3291858,0.4391217,1.795653,-0.4349773,-2.726615,0.3444884,-0.7254051,0.7218183,36.98796,18.6346,30.12357,
