time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
137.69,0.006512721,0.0005127745,-0.01914473,-0.02720923,0.04297337,0.02047976,0.1926157,0.07271183,-0.1828599,356.615,354.8371,359.2334,-0.4972028,0.1844309,0.255976,0.3463168,-0.7428927,0.5113499,-0.08023148,-0.6977901,-0.1975831,68.29732,259.5105,284.0713,0.5266975,0.1614296,0.2244174,-0.003563415,0.5836589,-1.239935,0.4548227,-0.7021264,-0.1184807,51.16523,87.30271,78.15025
151.501,0.007365556,-0.001663182,-0.02094052,-0.05168637,0.03337821,0.03320034,0.1927338,0.07266383,-0.1832108,356.6866,354.8323,359.1772,-0.5543252,0.2176,0.2867894,0.4697598,-0.9897442,0.4964666,-0.08882279,-0.6934911,-0.1937783,67.60006,262.5696,287.3101,0.5717389,0.1841919,0.2371616,-0.08321832,0.6387783,-1.327832,0.4639187,-0.6996644,-0.1146499,50.55849,87.83988,77.40176
165.705,0.008043213,-0.002951688,-0.02240207,-0.06160198,0.0268142,0.03856568,0.1928479,0.07262065,-0.1835507,356.7317,354.8226,359.1356,-0.6248361,0.2518257,0.3031216,0.4162496,-1.269166,0.3811445,-0.09841967,-0.6897709,-0.1900866,66.4584,265.0326,289.7554,0.6189482,0.2144778,0.2517414,-0.2101375,0.7660362,-1.272053,0.4728763,-0.6958793,-0.1105186,49.67174,88.15409,76.73174
179.486,0.008740403,-0.003633741,-0.02366715,-0.05688788,0.02377409,0.03110361,0.1930026,0.07251757,-0.1839095,356.7561,354.8071,359.1262,-0.6791388,0.2773912,0.3056532,0.3197941,-1.39589,0.2834736,-0.1083543,-0.6859784,-0.1866228,65.36271,266.8602,291.5302,0.6601811,0.2447676,0.2643101,-0.3187855,0.8699545,-1.174173,0.4825677,-0.6925203,-0.1065644,48.72008,88.34452,76.09028
193.502,0.009278605,-0.003461229,-0.02508021,-0.06022587,0.02289535,0.0206778,0.193146,0.07248367,-0.1843223,356.8154,354.7878,359.1132,-0.728242,0.2995314,0.2969235,0.1817975,-1.406683,0.2816148,-0.1189634,-0.6815701,-0.1832612,64.35002,268.0367,292.8339,0.689668,0.2659319,0.2761618,-0.4211225,0.8468229,-1.022043,0.4922081,-0.6885135,-0.1016904,47.89564,88.69379,75.86945
207.076,0.009307781,-0.002735331,-0.02597627,-0.05679657,0.01947956,0.01958212,0.1932652,0.07249738,-0.1847054,356.8447,354.7823,359.0872,-0.7773262,0.3238367,0.2814217,0.01070377,-1.40118,0.3351871,-0.1302494,-0.6768721,-0.1802153,63.27989,268.7709,293.8651,0.7204208,0.3007164,0.2946168,-0.294667,0.9806358,-1.111193,0.5027685,-0.6837196,-0.09741849,47.09702,88.46371,74.5118
221.275,0.009593699,-0.002052256,-0.0274907,-0.05006094,0.02019713,0.01866765,0.1934056,0.07245179,-0.1851279,356.8728,354.7631,359.0675,-0.8270268,0.352442,0.2634118,-0.1914981,-1.395924,0.3381936,-0.1421791,-0.6715678,-0.1771422,62.11213,269.0853,294.4431,0.7505853,0.3345678,0.3062042,-0.2817095,1.04934,-1.196915,0.513257,-0.6786689,-0.09299828,46.22578,88.45999,73.30921
235.346,0.009727307,-0.001997325,-0.02966786,-0.05554654,0.02267046,0.008516959,0.1935442,0.07243438,-0.1856529,356.9346,354.7416,359.0713,-0.8816109,0.3897573,0.2463871,-0.4251904,-1.48432,0.3691717,-0.1547196,-0.6657177,-0.174214,60.636,269.2589,294.9608,0.7722537,0.3602117,0.3100702,-0.3015015,0.9993737,-1.230134,0.5241449,-0.6735657,-0.08842403,45.51031,88.68056,72.40785
248.873,0.009796671,-0.002488058,-0.03197468,-0.0609722,0.02623899,-0.00174943,0.1936938,0.07242028,-0.1861882,356.995,354.7144,359.075,-0.9336653,0.4319008,0.2307179,-0.6721258,-1.58213,0.4307471,-0.1676623,-0.659274,-0.1713497,58.95862,269.2407,295.4145,0.789772,0.3856576,0.3147535,-0.3480321,0.9479921,-1.192253,0.5350145,-0.6678852,-0.08368143,44.78078,88.91783,71.67972
263.022,0.01000224,-0.003097452,-0.0341011,-0.05992455,0.03007505,-0.006341028,0.1938399,0.07238848,-0.1867166,357.0392,354.6859,359.0707,-0.9750733,0.4740819,0.2213739,-0.8415929,-1.638085,0.5161548,-0.1808471,-0.6523803,-0.1683893,57.28394,269.2655,296.0148,0.8055571,0.4163938,0.322972,-0.3944394,0.958577,-1.122625,0.5461211,-0.6616954,-0.07883503,43.9544,89.00786,70.91476
276.823,0.009911272,-0.003079811,-0.03556277,-0.05267264,0.02549785,0.005510009,0.1939727,0.07236935,-0.1872206,357.0587,354.6832,359.0341,-1.000995,0.5126267,0.2178544,-0.8946936,-1.584274,0.5929319,-0.1942235,-0.6448466,-0.1653668,55.86971,269.3261,296.6879,0.8225701,0.4541692,0.3363787,-0.4818812,1.028728,-0.9807622,0.5573741,-0.6548815,-0.0737738,42.92767,88.92148,70.22912
290.672,0.009903483,-0.001824048,-0.03623592,-0.03862253,0.01448852,0.02054434,0.1940916,0.07243582,-0.1877204,357.0549,354.6972,358.9905,-1.01941,0.5545306,0.2167321,-0.9039246,-1.516535,0.6566577,-0.2078772,-0.6365889,-0.1623519,54.56531,269.4227,297.4168,0.8399273,0.4970811,0.351912,-0.5739509,1.125103,-0.8428126,0.5688479,-0.6474664,-0.06853829,41.76602,88.70761,69.53889
304.56,0.009595147,0.0007135237,-0.03648396,-0.01829729,0.002835862,0.03145708,0.1942294,0.07252524,-0.1882089,357.0278,354.7162,358.9599,-1.03923,0.6127191,0.2188328,-0.9406123,-1.508341,0.6656089,-0.2217884,-0.6270536,-0.1591838,53.14772,269.5536,298.0908,0.8560508,0.5390315,0.3665948,-0.6544848,1.249561,-0.7779176,0.5803894,-0.6396055,-0.06324024,40.46714,88.40267,68.69798
318.626,0.009325637,0.003307111,-0.03660975,0.003456306,-0.002386453,0.03102455,0.1943725,0.07262244,-0.1886975,356.9865,354.7211,358.9513,-1.056545,0.6743425,0.2216921,-1.019619,-1.570657,0.7213572,-0.2356447,-0.6167405,-0.1560546,51.52326,269.7245,298.9069,0.8731906,0.5938835,0.3826749,-0.7191904,1.389847,-0.7716564,0.5921193,-0.630708,-0.05783176,39.05288,88.00535,67.67566
332.565,0.009513591,0.004704817,-0.03665917,0.02519222,-0.002922807,0.01038374,0.1945364,0.07267314,-0.1892208,356.9427,354.716,358.9981,-1.070256,0.7414899,0.2252542,-1.097264,-1.663788,0.8722485,-0.249459,-0.6055919,-0.1529287,49.76371,269.9663,300.0407,0.8787078,0.6357287,0.3935157,-0.7543194,1.398398,-0.7328259,0.6037106,-0.6215654,-0.05225346,37.81347,87.7278,66.86412
346.184,0.009665979,0.005324075,-0.03683445,0.03670514,-0.00330202,-0.01347531,0.194686,0.07274365,-0.1897336,356.9142,354.7118,359.0548,-1.074709,0.7965959,0.2288654,-1.136277,-1.727686,1.055591,-0.2630486,-0.5943083,-0.1498418,48.01186,270.2839,301.4379,0.8783172,0.6731037,0.4048797,-0.7533053,1.404215,-0.6962326,0.6151451,-0.6119758,-0.046484,36.62392,87.37972,66.02091
360.433,0.009497926,0.006037871,-0.03721601,0.03859728,-0.001391959,-0.02752548,0.1948002,0.07285696,-0.190273,356.8936,354.7043,359.0938,-1.066661,0.8574291,0.2360898,-1.109998,-1.721631,1.205602,-0.27645,-0.5819982,-0.1464349,46.42106,270.6392,302.9257,0.8767763,0.7314651,0.423138,-0.70972,1.480678,-0.7206136,0.6267789,-0.6008618,-0.04035977,35.40489,86.85236,64.89352
374.367,0.008413539,0.00675727,-0.03745617,0.03773893,-0.001005126,-0.02336519,0.1948582,0.07297047,-0.1907957,356.8707,354.7031,359.0994,-1.048835,0.9048378,0.2451092,-1.02028,-1.667723,1.262067,-0.2895871,-0.5691888,-0.1429917,45.03775,271.075,304.3471,0.8760425,0.782362,0.4375119,-0.6708823,1.592216,-0.8407216,0.6382542,-0.589524,-0.03429589,34.10193,86.3074,63.48236
388.174,0.007106765,0.006507395,-0.03758844,0.03686894,0.001388777,-0.008480454,0.1948992,0.07302798,-0.1912929,356.8403,354.7007,359.0808,-1.029239,0.9583236,0.2572338,-0.9562552,-1.675655,1.250733,-0.3024717,-0.5553751,-0.1393793,43.58941,271.658,305.7439,0.8752475,0.8428605,0.4504509,-0.6117502,1.721875,-1.091061,0.6497086,-0.577163,-0.02811699,32.75063,85.78577,61.65479
402.338,0.006103443,0.006515054,-0.03770469,0.029582,0.006947241,-0.009500075,0.1949593,0.07317121,-0.1918185,356.837,354.6805,359.1038,-1.014641,1.025958,0.2721646,-0.9940154,-1.825035,1.257247,-0.3151177,-0.5405657,-0.135654,41.76479,272.4327,307.2643,0.8704528,0.89739,0.456868,-0.5292966,1.76669,-1.365642,0.6610518,-0.5642019,-0.021994,31.52682,85.39529,59.68567
416.185,0.005510759,0.006703532,-0.03717087,0.03717412,0.01340033,-0.02946229,0.1950559,0.07325114,-0.192306,356.7952,354.6487,359.1805,-1.0012,1.086179,0.281607,-1.082498,-1.959364,1.35826,-0.3272755,-0.5254535,-0.1320589,39.74447,273.1737,308.9379,0.8603199,0.9457769,0.4568886,-0.4447238,1.740483,-1.600449,0.672113,-0.5506463,-0.01596662,30.42553,85.10664,57.69646
429.881,0.005303352,0.006756937,-0.03641979,0.05310871,0.02550656,-0.04176603,0.1951416,0.07331543,-0.192775,356.7346,354.601,359.2344,-0.9775499,1.145965,0.2876301,-1.151611,-2.015368,1.471978,-0.3389765,-0.5095546,-0.128427,37.74569,273.8452,310.6331,0.845398,0.9933846,0.4516373,-0.3881853,1.686832,-1.754754,0.6829759,-0.5363377,-0.01013435,29.37974,84.8463,55.77452
444.047,0.004699482,0.006987164,-0.03592865,0.05481396,0.03055713,-0.04417059,0.1952133,0.07341754,-0.1932718,356.706,354.5672,359.2703,-0.9440177,1.194092,0.2925093,-1.159613,-1.980306,1.499358,-0.3500666,-0.4931525,-0.1246193,35.94312,274.458,312.1353,0.83171,1.045812,0.4414872,-0.4360467,1.648048,-1.884387,0.6936442,-0.5213277,-0.004388515,28.16556,84.69022,53.92376
457.872,0.003867916,0.006611427,-0.0360034,0.04911686,0.03518693,-0.04260531,0.1952406,0.07345829,-0.1937718,356.6859,354.5314,359.3019,-0.8977951,1.245548,0.2998787,-1.110517,-1.949927,1.465353,-0.3604835,-0.4756404,-0.1207813,34.26375,275.1868,313.5613,0.8174803,1.099179,0.4322231,-0.5133638,1.658214,-1.990234,0.7039722,-0.505802,0.001193602,26.79721,84.46828,52.01184
471.493,0.002687495,0.005285097,-0.03661432,0.03293803,0.04050286,-0.03783903,0.1952533,0.07348939,-0.1943178,356.6974,354.4856,359.3191,-0.8556298,1.299195,0.3057461,-1.117501,-2.001219,1.500999,-0.3703734,-0.457645,-0.1170099,32.38266,276.0067,315.1147,0.8038164,1.147159,0.4236587,-0.6116321,1.67302,-2.051091,0.7155479,-0.491984,0.00693999,25.33441,84.21893,50.14844
485.681,0.001753383,0.003611358,-0.03713758,0.01627625,0.04182267,-0.04152242,0.1952745,0.07350328,-0.1948381,356.7174,354.4501,359.3599,-0.8142831,1.354814,0.3084829,-1.149841,-2.075182,1.679003,-0.3797176,-0.439112,-0.1133764,30.32919,276.8396,316.9654,0.7914506,1.186851,0.41291,-0.7258145,1.652142,-2.086821,0.728815,-0.480538,0.01302933,23.82593,84.04549,48.39307
499.797,0.001577312,0.001935217,-0.03760247,0.005064823,0.03873546,-0.0556257,0.1952956,0.07347328,-0.1953675,356.7386,354.4208,359.4255,-0.7714179,1.40562,0.3078535,-1.183667,-2.11,1.889086,-0.3884152,-0.4201514,-0.1098118,28.21897,277.627,318.9329,0.7724813,1.219083,0.3978721,-0.8326292,1.584061,-2.067363,0.7417444,-0.4685752,0.01905461,22.34504,83.94403,46.8187
513.646,0.001563085,0.0008051419,-0.03805376,-0.006178172,0.03616747,-0.06431308,0.1953083,0.07345077,-0.1959197,356.7778,354.3882,359.4804,-0.7248964,1.447531,0.3044603,-1.186783,-2.113155,2.082984,-0.3964538,-0.4009058,-0.1063841,26.12782,278.4141,320.9709,0.7358667,1.253067,0.3772588,-0.9135668,1.506278,-1.995205,0.7508265,-0.4517912,0.02382094,20.89878,83.81508,45.38331
527.372,0.001003223,-0.0003561273,-0.03857692,-0.01980003,0.03041682,-0.0621884,0.1952779,0.07339787,-0.1964532,356.8238,354.3721,359.5094,-0.6747061,1.478435,0.2958348,-1.17309,-2.068978,2.211538,-0.403752,-0.3815204,-0.1032886,24.11267,279.1604,322.9355,0.6982835,1.27866,0.3592626,-0.966282,1.44622,-1.932983,0.7591417,-0.4345904,0.02832509,19.47364,83.65867,43.96767
541.361,2.295198e-05,-0.001783112,-0.0392267,-0.0388259,0.02729235,-0.0450967,0.1952406,0.07332375,-0.1970259,356.8845,354.3538,359.4928,-0.6159946,1.499083,0.2784306,-1.191936,-1.970469,2.251931,-0.4082017,-0.360821,-0.100604,22.12911,279.7772,324.6702,0.6591462,1.302867,0.3437393,-1.024936,1.429701,-1.8959,0.7669157,-0.41719,0.03259838,17.97172,83.43637,42.52119
555.327,-0.001204221,-0.003054014,-0.03975465,-0.05670353,0.02450321,-0.02341784,0.1951847,0.07327845,-0.1975864,356.95,354.3431,359.4653,-0.5529586,1.508824,0.2577991,-1.219008,-1.841573,2.214993,-0.4103826,-0.3394013,-0.09830692,20.21454,280.2956,326.1684,0.6187811,1.321225,0.327568,-1.08347,1.403683,-1.837301,0.7741364,-0.3997473,0.03658297,16.46137,83.19101,41.16371
569.139,-0.001674057,-0.00410492,-0.04014635,-0.06348427,0.01880765,-0.01767988,0.1951699,0.07318491,-0.1981539,357.0036,354.3367,359.4702,-0.4921785,1.512201,0.2359253,-1.28549,-1.681918,2.106733,-0.4119654,-0.3182539,-0.09628597,18.34456,280.6693,327.3532,0.5798152,1.334424,0.3075312,-1.157999,1.317476,-1.758889,0.7809572,-0.3821435,0.04028326,14.9638,83.05355,39.99828
583.14,-0.001653512,-0.004335878,-0.04000648,-0.06184028,0.01271311,-0.02543399,0.1951631,0.07310738,-0.1987047,357.0517,354.3326,359.5049,-0.4418166,1.51276,0.2179875,-1.356988,-1.541453,1.977152,-0.4163197,-0.2988879,-0.09396842,16.51309,280.9956,328.3376,0.5423722,1.350334,0.2800144,-1.275032,1.177374,-1.738292,0.7871776,-0.3642211,0.04368451,13.39237,83.14266,38.91911
597.207,-0.00150138,-0.003959889,-0.03971257,-0.05806756,0.003863717,-0.02803273,0.1951556,0.07303666,-0.199265,357.0914,354.3427,359.5204,-0.3866912,1.516307,0.198022,-1.439703,-1.417884,1.873209,-0.4199315,-0.2792061,-0.09198309,14.65653,281.2779,329.2252,0.5039787,1.368947,0.2543877,-1.357546,1.079116,-1.774503,0.792774,-0.3460458,0.04683712,11.79054,83.25536,37.72064
610.77,-0.001269473,-0.003491034,-0.03928827,-0.05696041,-0.005338453,-0.02350855,0.1951412,0.07301192,-0.1997911,357.1389,354.3617,359.5152,-0.3388745,1.526086,0.1770086,-1.54081,-1.320737,1.899339,-0.4229494,-0.2595778,-0.09041636,12.63294,281.4997,330.2567,0.4621512,1.387967,0.2334595,-1.404185,1.047421,-1.840379,0.7977091,-0.3276584,0.04974492,10.16741,83.28374,36.36106
624.982,-0.0009670197,-0.003017052,-0.03870453,-0.0595284,-0.01367104,-0.02209944,0.1951301,0.07300069,-0.2003061,357.1965,354.3849,359.5237,-0.2893641,1.530189,0.1561745,-1.541958,-1.248481,1.943406,-0.4254214,-0.2400485,-0.08900622,10.72307,281.7618,331.4037,0.4172031,1.402777,0.2151835,-1.416573,1.039878,-1.893988,0.8020405,-0.3091914,0.05241812,8.579852,83.24418,34.92618
638.727,-0.0007016144,-0.002812248,-0.03790558,-0.05841339,-0.01905396,-0.022399,0.1951198,0.07296795,-0.2007958,357.2419,354.4058,359.5374,-0.2413783,1.52833,0.1384868,-1.470226,-1.213533,1.980203,-0.4274221,-0.2206234,-0.08784778,8.950149,282.1172,332.6466,0.3707011,1.411746,0.199907,-1.411773,1.037569,-1.911158,0.8056989,-0.2908039,0.05491148,7.034781,83.14001,33.50038
652.739,-0.0006784303,-0.002819708,-0.03716104,-0.05664921,-0.02214046,-0.02060469,0.1950798,0.07293228,-0.201288,357.2869,354.4271,359.5425,-0.1962688,1.522318,0.1233879,-1.387875,-1.197014,1.963471,-0.428992,-0.2012568,-0.0869045,7.284906,282.5525,333.8361,0.324002,1.412756,0.1849392,-1.392982,1.014077,-1.868474,0.8088186,-0.272672,0.0571178,5.570353,82.99734,32.19085
666.477,-0.0007705055,-0.004012923,-0.03669632,-0.05804841,-0.02239319,-0.0241883,0.1950669,0.07280153,-0.2017891,357.3434,354.4394,359.5626,-0.1556541,1.517116,0.1060493,-1.358317,-1.160578,1.918813,-0.4301774,-0.1819205,-0.08629827,5.618767,282.9787,334.8981,0.2795179,1.409468,0.1704593,-1.38481,0.9568415,-1.758016,0.8115052,-0.2545236,0.05916303,4.168094,82.85098,31.09241
680.5,-0.0009477099,-0.004984653,-0.03653674,-0.06878011,-0.02044432,-0.03000751,0.1950466,0.07277081,-0.2023038,357.4318,354.4524,359.5814,-0.1202367,1.515047,0.08083034,-1.414822,-1.039539,1.888595,-0.430999,-0.162619,-0.08611856,3.852194,283.2076,335.8066,0.2372152,1.411542,0.1548665,-1.434039,0.8777694,-1.638049,0.813625,-0.235569,0.06087903,2.686923,82.7352,30.15798
694.549,-0.001590435,-0.003992083,-0.0359397,-0.07427986,-0.02243097,-0.02990313,0.1949975,0.07279723,-0.2027867,357.4942,354.4748,359.5903,-0.08735734,1.51553,0.04728469,-1.539039,-0.8115355,1.879674,-0.431276,-0.1434026,-0.08626299,1.954516,283.121,336.5618,0.1976639,1.416554,0.1373749,-1.493183,0.8125696,-1.568377,0.8153492,-0.2165744,0.06216393,1.150691,82.62036,29.22231
708.068,-0.002093002,-0.002661913,-0.03474546,-0.05996461,-0.02318361,-0.03550095,0.1949386,0.07278153,-0.2032383,357.5144,354.4891,359.6279,-0.05374438,1.512648,0.01522006,-1.629813,-0.5696436,1.823481,-0.4311273,-0.1242449,-0.08662139,0.1085284,282.9017,337.1699,0.1657586,1.421772,0.1185671,-1.536111,0.7443185,-1.558545,0.8166953,-0.1976964,0.06316067,359.5964,82.56477,28.22488
722.428,-0.002423056,-0.001625622,-0.03346381,-0.05081495,-0.02174614,-0.04242785,0.1949093,0.07275426,-0.2036844,357.5521,354.4997,359.6687,-0.01935923,1.507594,-0.009630528,-1.650223,-0.4154671,1.772762,-0.4306031,-0.1051068,-0.08714668,358.3492,282.7377,337.8201,0.1298953,1.424255,0.09300879,-1.544821,0.6758878,-1.580321,0.8174084,-0.178726,0.06362535,358.0855,82.56428,27.16222
736.389,-0.002688167,-0.001199964,-0.03199719,-0.04533245,-0.01972084,-0.04252242,0.1948632,0.0727095,-0.2040893,357.5844,354.5114,359.6911,0.01549449,1.503474,-0.02467654,-1.643875,-0.3586968,1.706838,-0.4297317,-0.08592832,-0.08779712,356.655,282.7397,338.4709,0.09542149,1.423301,0.06730354,-1.531106,0.6089461,-1.582178,0.8176817,-0.1597872,0.06379291,356.6421,82.57953,26.1178
750.033,-0.003634804,-0.001161237,-0.03068901,-0.04732891,-0.02042682,-0.02317782,0.1947548,0.07271159,-0.204489,357.6273,354.5346,359.6559,0.04994217,1.498467,-0.03778354,-1.621234,-0.3219363,1.63896,-0.4284131,-0.06679957,-0.08863868,355.0312,282.793,339.0955,0.06281803,1.421394,0.04495817,-1.566613,0.5229145,-1.541792,0.8177988,-0.1414652,0.06397837,355.1293,82.60285,25.21038
764.226,-0.004917544,-0.0005642198,-0.0296035,-0.05480512,-0.02072458,0.001512298,0.194649,0.07276686,-0.2048973,357.6776,354.555,359.6073,0.08892982,1.494804,-0.0585954,-1.618005,-0.187178,1.566566,-0.4262972,-0.04760986,-0.08991343,353.4101,282.6532,339.6107,0.02639339,1.420616,0.02000239,-1.630582,0.4061348,-1.443075,0.8173456,-0.1230064,0.0637726,353.5664,82.64188,24.51194
777.943,-0.006179632,-0.0004054408,-0.02883547,-0.05863721,-0.01908793,0.009304345,0.1945238,0.07274963,-0.2052745,357.7233,354.5669,359.5915,0.1229235,1.493413,-0.07778513,-1.633865,-0.03677318,1.505995,-0.4238351,-0.02849237,-0.09124129,351.7579,282.4217,340.0596,-0.001144256,1.421603,-0.002995779,-1.6723,0.2855231,-1.414214,0.8167471,-0.1046237,0.06326874,351.9834,82.78169,23.74454
791.729,-0.006929428,-0.001243687,-0.0283301,-0.06248728,-0.01134189,-0.003114919,0.1944297,0.0726959,-0.2056823,357.7877,354.5587,359.616,0.172222,1.497436,-0.1001007,-1.695202,0.09338872,1.46973,-0.4204081,-0.00904167,-0.09290161,349.9799,282.1909,340.4772,-0.03248359,1.42351,-0.03259357,-1.698942,0.1514449,-1.426798,0.8155616,-0.08606197,0.06230507,350.3819,83.05169,22.91415
805.78,-0.007718453,-0.002637469,-0.02827851,-0.06592853,-0.004744946,-0.01751196,0.1943288,0.07260439,-0.2060876,357.8518,354.5496,359.643,0.2172621,1.501452,-0.1193338,-1.720519,0.1869554,1.493881,-0.4166848,0.01009001,-0.09468431,348.1818,281.9315,341.0455,-0.06749789,1.425186,-0.06215615,-1.709926,0.03204697,-1.448616,0.8136793,-0.06737747,0.0609814,348.787,83.38336,22.03695
819.887,-0.00839735,-0.003212337,-0.02820854,-0.06836946,-0.0003291833,-0.01618243,0.1941771,0.07260755,-0.2064651,357.9065,354.5481,359.6292,0.2592691,1.501961,-0.1366692,-1.720168,0.246372,1.546992,-0.4125535,0.02894843,-0.09661801,346.39,281.6606,341.7511,-0.1055717,1.425771,-0.08943051,-1.719425,-0.03033844,-1.497777,0.8112616,-0.04870756,0.05938606,347.185,83.68925,21.02188
