time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
137.558,0.00451668,0.003243099,-0.003733991,0.04156904,0.02131048,0.001114094,0.1880531,0.0638321,-0.2416318,358.827,354.9802,358.2784,-0.1532751,0.5583271,0.1259314,-0.03209699,0.6368405,1.380714,-0.05752074,-0.2566102,-0.02888841,350.2398,329.8491,23.66827,0.2931463,-0.1165559,0.2219754,-1.197976,0.5190995,1.178339,0.2323049,0.01560808,0.02401149,309.9891,352.6935,34.32967
151.352,0.003744561,0.003384887,-0.003799678,0.04782384,0.02737676,0.004246456,0.188084,0.06388115,-0.2416891,358.7697,354.9475,358.2811,-0.1564799,0.613469,0.1177709,0.08600444,0.7517584,1.492751,-0.05998864,-0.2480545,-0.02674091,348.7221,329.8316,23.14622,0.2980849,-0.1495257,0.2341017,-1.235377,0.4932437,1.066089,0.2360362,0.01394783,0.02692372,310.911,353.5012,32.96322
165.529,0.003400726,0.003830806,-0.003869525,0.04939335,0.03579283,0.004194086,0.1881217,0.06394709,-0.2417461,358.731,354.9039,358.286,-0.1567561,0.6722773,0.1149106,0.0289566,0.87911,1.608742,-0.06211862,-0.2383834,-0.02501784,347.2546,329.7589,22.26392,0.3126437,-0.1745142,0.22984,-1.116924,0.6246591,1.001731,0.2403751,0.01079468,0.02924718,311.3897,354.5019,31.31625
179.286,0.003012873,0.004714272,-0.003775296,0.05223288,0.03770633,0.001394929,0.1881456,0.06403007,-0.2417943,358.6878,354.874,358.298,-0.1531147,0.7108898,0.1133837,-0.1140201,0.9841432,1.670067,-0.06416664,-0.2287026,-0.02303396,345.9251,329.6449,21.15162,0.3287756,-0.2006338,0.2315487,-1.033418,0.6913794,1.030484,0.244654,0.00785961,0.03238474,311.9583,355.6859,29.59837
192.942,0.002650666,0.005547892,-0.003738296,0.05452957,0.03755839,0.0007673949,0.1881509,0.0641078,-0.2418371,358.6429,354.8445,358.3042,-0.1447657,0.7540376,0.1100931,-0.265706,1.110743,1.751602,-0.06602293,-0.2183174,-0.02130986,344.5386,329.5277,19.81621,0.3470162,-0.2313191,0.2421364,-1.057389,0.7329977,1.14479,0.2491644,0.004360195,0.03534934,312.8092,357.0596,27.67758
207.235,0.002652589,0.005747737,-0.003544429,0.0597923,0.04132719,-0.008148907,0.1881661,0.06417287,-0.241873,358.5928,354.8001,358.3401,-0.1338367,0.7948481,0.09847217,-0.3851875,1.318133,1.846609,-0.06758505,-0.207592,-0.01990819,342.978,329.2985,18.3282,0.3630437,-0.2615072,0.253585,-1.110204,0.8028555,1.279608,0.2536631,0.0008210056,0.03860006,313.7971,358.5197,25.57481
220.737,0.00343462,0.005354538,-0.003423447,0.05920966,0.04833264,-0.03034788,0.1882348,0.06423772,-0.2419175,358.5677,354.7414,358.4174,-0.1178077,0.8289919,0.08581104,-0.4789765,1.490401,1.929653,-0.06892134,-0.1965435,-0.01859336,341.3843,329.1363,16.71326,0.3754557,-0.2886553,0.2590556,-1.103802,0.8986159,1.409343,0.2582049,-0.003314409,0.04157443,314.7449,0.06098721,23.35166
234.851,0.004506465,0.004993896,-0.003472482,0.05422417,0.05446917,-0.05234518,0.1883268,0.06429818,-0.2419674,358.5493,354.686,358.4931,-0.1032401,0.8591893,0.06975566,-0.4763631,1.678327,1.946106,-0.0700484,-0.1853236,-0.0175431,339.7085,328.856,15.22532,0.3811275,-0.3192774,0.2618012,-1.084875,0.95499,1.49818,0.2625816,-0.007998113,0.0447058,315.7194,1.513067,21.22367
248.673,0.005151988,0.00408763,-0.003394519,0.04928999,0.05895108,-0.05357526,0.1884059,0.06432843,-0.2420338,358.5286,354.631,358.5258,-0.08680818,0.8855984,0.05293375,-0.3678957,1.78288,1.856164,-0.0708126,-0.1736521,-0.01657864,338.1063,328.4905,14.06769,0.3768777,-0.353069,0.2615223,-1.003671,0.8982778,1.533499,0.2666163,-0.01321485,0.04776911,316.6284,2.846049,19.4475
263.121,0.005564218,0.003005585,-0.003249526,0.03924956,0.06408917,-0.04064152,0.1884802,0.06433623,-0.2421087,358.5181,354.5715,358.5285,-0.06452325,0.8992083,0.04590823,-0.2163091,1.682426,1.764714,-0.0712991,-0.1622369,-0.0154985,336.6375,328.4099,13.17652,0.3629691,-0.3886382,0.259683,-0.898581,0.7036268,1.53774,0.2701562,-0.01895276,0.05082894,317.5205,4.109858,18.1205
276.956,0.006002247,0.002287069,-0.00294214,0.02970873,0.06820866,-0.02539773,0.188564,0.0643437,-0.242166,358.5074,354.5124,358.5244,-0.03341145,0.9024875,0.05013509,-0.1383576,1.448718,1.712726,-0.07134497,-0.1509475,-0.01417273,335.3714,328.7182,12.2953,0.3406605,-0.4238551,0.2569395,-0.8275864,0.4672077,1.485638,0.2733399,-0.02499813,0.0537754,318.4189,5.161929,17.20782
290.445,0.006305941,0.002746539,-0.001888262,0.02577938,0.06894347,-0.006639957,0.1886587,0.06439309,-0.2421651,358.485,354.4597,358.4993,0.003401313,0.8950271,0.06421433,-0.1919596,1.173991,1.668729,-0.07091403,-0.1396897,-0.01266193,334.3875,329.3525,11.23212,0.3146607,-0.4589788,0.2554703,-0.8768544,0.2987276,1.42433,0.2763336,-0.03132542,0.05663711,319.5197,5.995169,16.43242
304.691,0.006902888,0.004472024,-0.0003739141,0.03005991,0.06582046,0.003151674,0.1887699,0.06450095,-0.2421305,358.4468,354.4136,358.4979,0.04293005,0.8815531,0.08172097,-0.3422117,0.9731999,1.670973,-0.07007971,-0.1286128,-0.01106609,333.5475,330.2277,9.859866,0.2900366,-0.4909219,0.2507902,-0.9733987,0.278388,1.369025,0.2792624,-0.03795553,0.05927243,320.7198,6.651708,15.54548
318.715,0.008130852,0.005117626,0.001478816,0.04010101,0.05899404,0.005668255,0.1889706,0.06458252,-0.2420368,358.3978,354.3779,358.5033,0.07027847,0.8754722,0.07970357,-0.4326103,1.095285,1.652924,-0.06916769,-0.1171712,-0.01017307,332.5261,330.6923,8.291908,0.2720832,-0.5170735,0.2423519,-1.048857,0.3407333,1.37502,0.2821147,-0.04469437,0.06177287,321.9713,7.330525,14.45223
332.292,0.009368405,0.004805836,0.002843977,0.03379468,0.04645519,0.00176932,0.1891961,0.06463403,-0.2419342,358.3941,354.3638,358.5122,0.07744227,0.8832808,0.04504466,-0.1866658,1.43432,1.557077,-0.0679679,-0.1059078,-0.01022871,330.978,330.2784,7.266333,0.2584804,-0.5350558,0.2308781,-1.03624,0.4284157,1.433181,0.2846392,-0.05154746,0.06412702,323.1389,8.157355,13.15672
346.492,0.01061797,0.002496808,0.004012208,0.02533619,0.0301891,-0.02314971,0.1894105,0.06460462,-0.2418342,358.4014,354.3647,358.5835,0.08986481,0.8942677,0.002136916,0.1990919,1.595118,1.546908,-0.06644236,-0.09483249,-0.01050949,329.062,329.8379,6.705778,0.2432569,-0.5472526,0.2180621,-0.9652039,0.4713279,1.491782,0.2868175,-0.05856173,0.06636958,324.2186,9.053526,11.85696
360.353,0.01112079,0.001317476,0.004755506,0.008699077,0.01766406,-0.009637871,0.1895795,0.06459187,-0.2417482,358.4207,354.3694,358.5395,0.1116617,0.8969358,-0.02944487,0.4899862,1.566116,1.582434,-0.064714,-0.08400156,-0.01057547,327.1364,329.7027,6.274195,0.2209263,-0.5624214,0.2081788,-0.9431586,0.4698482,1.488647,0.2885453,-0.06602969,0.06853612,325.3312,9.786652,10.75396
374.247,0.01164773,-7.894664e-05,0.005608004,-0.006982982,0.009503964,-0.02459293,0.1897563,0.06455375,-0.2416503,358.4629,354.368,358.6008,0.1354626,0.8845795,-0.0391479,0.5392518,1.477169,1.549941,-0.06269897,-0.07336393,-0.01026408,325.589,329.8145,5.621491,0.1910443,-0.5840808,0.2012654,-1.005249,0.4094822,1.402133,0.289948,-0.07382964,0.07062764,326.5413,10.21344,10.03569
387.908,0.0114024,-0.0004153056,0.006402358,-0.01887347,0.005400695,-0.006182057,0.1898968,0.06455186,-0.2415739,358.4799,354.3726,358.5443,0.1653268,0.8580243,-0.02720505,0.3308982,1.462626,1.463956,-0.06006224,-0.06306745,-0.009574067,324.4731,330.1717,4.385782,0.1606477,-0.6084897,0.1946132,-1.129174,0.3433706,1.279216,0.2911857,-0.08173916,0.07251049,327.8741,10.38664,9.587682
402.032,0.0104434,0.0005544652,0.008176208,-0.02258886,-0.003502218,0.008822641,0.1900031,0.06459704,-0.2414502,358.4892,354.3912,358.5188,0.1954537,0.8258631,-0.004719527,0.004241273,1.531446,1.385387,-0.05715913,-0.05311447,-0.008819405,323.6273,330.798,2.572782,0.1405702,-0.6232231,0.1855538,-1.188792,0.3482361,1.191759,0.2925764,-0.08945414,0.07426859,329.1444,10.50132,9.070605
416.022,0.010165,0.00205833,0.01047501,-0.009606505,-0.005393043,0.004104597,0.1901343,0.06466722,-0.241255,358.4788,354.393,358.534,0.225064,0.7932048,0.01246025,-0.266148,1.652225,1.340519,-0.0540113,-0.0434518,-0.00829247,322.8534,331.5723,0.4352142,0.1363565,-0.6321068,0.1734156,-1.148401,0.392193,1.28846,0.2941283,-0.09717231,0.07595339,330.3985,10.98474,8.108511
429.626,0.01001637,0.003401372,0.01318397,0.01162997,-0.006722718,-0.003217772,0.1902695,0.06475026,-0.2409997,358.4399,354.3982,358.5551,0.2454407,0.7717602,0.001636336,-0.2226674,1.782816,1.322328,-0.05089796,-0.03381215,-0.008697946,321.7467,332.0331,358.6253,0.1449768,-0.6356603,0.1634431,-1.033861,0.435395,1.586498,0.2954425,-0.1048731,0.0776072,331.7419,12.01541,6.573862
443.92,0.01057545,0.003426301,0.01546555,0.02604416,-0.005056905,-0.02858682,0.1904504,0.0648094,-0.2407219,358.4025,354.3923,358.6467,0.2544356,0.7693635,-0.03912584,0.1919561,1.870824,1.364712,-0.04770264,-0.0246167,-0.009733845,319.9168,331.9142,357.5817,0.1484943,-0.6441214,0.1540553,-0.9423332,0.4496,1.903623,0.2963579,-0.1128973,0.07902957,333.2408,13.22409,4.851887
457.741,0.01126639,0.002815513,0.01694368,0.0243053,-0.00443003,-0.04539621,0.1907138,0.06481168,-0.2404031,358.4089,354.3909,358.7021,0.2646895,0.7665058,-0.1012644,0.7786548,1.942289,1.446594,-0.04415704,-0.01592151,-0.0111241,317.4666,331.2771,357.1651,0.1294602,-0.6601671,0.1432756,-0.9549503,0.5117076,2.040247,0.2964901,-0.121296,0.08010819,334.847,14.01607,3.350033
471.544,0.01139005,0.001935625,0.0179056,0.01252038,-0.01227471,-0.04314009,0.1908982,0.06483798,-0.2401399,358.4277,354.419,358.7133,0.2806351,0.7499407,-0.1309195,1.022397,2.057763,1.457085,-0.04036066,-0.007542953,-0.01187404,315.2909,330.9128,356.2482,0.07472549,-0.6771533,0.12415,-1.049696,0.6230474,1.806362,0.2957547,-0.1300273,0.08069718,336.2431,13.93365,2.560566
485.688,0.01064823,0.0008592532,0.01834313,-0.009141183,-0.01988953,-0.01571238,0.1909892,0.06482185,-0.2398707,358.4658,354.4509,358.6575,0.2980384,0.7193837,-0.1324922,1.016554,2.225192,1.352141,-0.03639212,0.0005179159,-0.01227642,313.5244,330.8012,354.7303,0.02638607,-0.6868982,0.1059046,-1.12117,0.6690356,1.510996,0.2949591,-0.1385481,0.08121522,337.4807,13.61154,2.139197
499.723,0.009641289,-0.0001533938,0.01913525,-0.02565247,-0.02253303,0.009275683,0.1910759,0.06486538,-0.2395715,358.5,354.4733,358.606,0.3120377,0.6826612,-0.1213597,0.9542989,2.383208,1.180417,-0.03227724,0.008109555,-0.01262514,312.0298,330.7666,352.9246,-0.01817775,-0.6955001,0.0882047,-1.178986,0.6822134,1.285606,0.2937965,-0.1471542,0.08171406,338.7005,13.24629,1.829558
513.518,0.009092619,-9.00188e-05,0.02080659,-0.02168568,-0.02193422,0.00136065,0.1912255,0.06489618,-0.2392209,358.5019,354.4846,358.6466,0.327017,0.648403,-0.1054013,0.850168,2.453497,1.066092,-0.02799097,0.01528936,-0.0128965,310.6948,331.0932,350.8765,-0.04354323,-0.7020113,0.07672489,-1.206876,0.5887191,1.288572,0.2924137,-0.1556795,0.08226001,340.0809,13.33661,1.295809
527.439,0.009154114,0.0003484497,0.02310169,-0.003221072,-0.02146885,-0.02308934,0.1913661,0.06491295,-0.2388454,358.4821,354.4977,358.7177,0.3455385,0.607533,-0.08614307,0.6637423,2.387837,0.997231,-0.02353406,0.02210108,-0.01333588,309.648,331.9368,348.6654,-0.06436037,-0.7036682,0.06446679,-1.189784,0.3840447,1.330887,0.290215,-0.1642581,0.08243445,341.4283,13.78841,0.7793926
541.544,0.009246244,0.001321987,0.025008,0.008610112,-0.02156411,-0.04238982,0.1914985,0.06494723,-0.2384961,358.4706,354.5119,358.781,0.3607511,0.5671151,-0.07857523,0.4928506,2.064577,1.02541,-0.01914191,0.0284333,-0.01419474,308.6945,333.0364,346.9899,-0.109403,-0.7011142,0.04277275,-1.179052,0.1789223,1.145983,0.2867169,-0.1730711,0.08193256,342.5232,14.05141,0.7570403
555.297,0.008977222,0.001067858,0.02622173,0.01392028,-0.02744213,-0.05294289,0.191614,0.06487851,-0.238132,358.4674,354.5443,358.8332,0.3628165,0.5357653,-0.08356338,0.4131221,1.672242,1.059774,-0.01507674,0.03459387,-0.01524298,307.7463,333.9753,345.8796,-0.1788637,-0.6916444,0.01942727,-1.219254,0.1739184,0.6328801,0.2825324,-0.181608,0.08113966,343.3016,13.49468,1.446095
569.115,0.007947293,-0.0006469202,0.02638811,-0.002263343,-0.03265636,-0.03973595,0.1916556,0.06477299,-0.2377672,358.5052,354.5807,358.8178,0.3529312,0.5068277,-0.09229332,0.4020926,1.310101,1.04045,-0.01120991,0.04032103,-0.01624887,306.854,334.5941,345.2299,-0.2517303,-0.6722679,-0.007302559,-1.216404,0.2490813,-0.008127049,0.2782939,-0.1896555,0.08010931,343.7223,12.39518,2.666709
583.14,0.006327257,-0.003358377,0.02627329,-0.02941356,-0.03402412,-0.02033331,0.1916928,0.06470068,-0.2374094,358.5745,354.6073,358.7891,0.3352632,0.4788825,-0.09696365,0.4345803,1.02471,0.9384261,-0.00739184,0.04573749,-0.01715595,306.0862,334.8123,344.9196,-0.2931516,-0.6414806,-0.03351481,-1.080863,0.2863352,-0.3972722,0.2744105,-0.1971943,0.0788895,343.9178,11.46371,3.691339
597.225,0.004878066,-0.004488807,0.02700848,-0.03818469,-0.02585388,-0.00843668,0.1917439,0.06472892,-0.2369954,358.5982,354.6086,358.7784,0.3205074,0.4472409,-0.09450012,0.4259661,0.8320048,0.8121024,-0.003465658,0.05062752,-0.01787652,305.4751,334.9721,344.6026,-0.3024239,-0.6136621,-0.04984206,-0.9730971,0.3203035,-0.4033712,0.2708518,-0.2045453,0.07781402,344.3323,10.87538,4.143345
610.967,0.003869271,-0.004120732,0.02882308,-0.0178631,-0.01418853,-0.01458825,0.1918186,0.06471851,-0.2365386,358.5703,354.5962,358.8192,0.3218051,0.4126263,-0.08118504,0.2785989,0.7392786,0.769557,0.000618807,0.05502227,-0.01828031,304.9934,335.7728,343.7534,-0.2895947,-0.5950572,-0.05603862,-0.9637921,0.2894538,-0.1080768,0.2674424,-0.211526,0.07682265,345.1681,10.74683,4.03716
625.014,0.003100835,-0.003413393,0.03080983,0.003732814,-0.008063787,-0.02781939,0.1918532,0.06463271,-0.2360464,358.5419,354.5945,358.874,0.3324935,0.3734571,-0.0573228,0.03846766,0.7693905,0.7436301,0.004661783,0.05890118,-0.01830423,304.7103,337.2362,342.2028,-0.2729715,-0.5779857,-0.06137021,-0.9725038,0.2699607,0.3016148,0.2637894,-0.2180524,0.07548879,346.2513,10.87057,3.468344
638.95,0.003447411,-0.002819781,0.03165472,0.002897333,0.00218157,-0.04272149,0.1919334,0.06462236,-0.2356288,358.5711,354.5772,358.9252,0.3403126,0.3327936,-0.0289099,-0.1822793,0.8997136,0.6656629,0.008517903,0.06243574,-0.01812053,304.6455,338.9575,340.1686,-0.2835361,-0.5534416,-0.06925528,-0.9716767,0.4680483,0.486021,0.2597125,-0.2241782,0.0739709,347.2326,10.42703,2.927156
652.708,0.003135149,-0.002510988,0.03197292,-0.003250689,0.001459755,-0.03961087,0.1919433,0.06455831,-0.2352077,358.5878,354.5813,358.9362,0.3336295,0.3016477,-0.01489087,-0.18967,1.001125,0.5673307,0.01208407,0.06601323,-0.01828454,304.478,340.1755,338.4123,-0.3122772,-0.5179974,-0.08099532,-0.9223688,0.7291802,0.3584622,0.2554017,-0.2297707,0.07231511,347.8714,9.442294,2.795425
666.801,0.00235221,-0.003849254,0.03139701,-0.0183477,0.001586778,-0.01988188,0.1919274,0.06439951,-0.2348141,358.6305,354.5832,358.9008,0.3151227,0.2867611,-0.02542933,0.0254948,0.9354556,0.5829761,0.01532054,0.06933528,-0.01877563,303.8133,340.7179,337.4633,-0.3351746,-0.4761178,-0.09286667,-0.8089099,0.8735836,0.08415555,0.2513214,-0.2349209,0.07072655,348.1652,8.348034,3.051057
680.979,0.001296301,-0.005239313,0.03040773,-0.04410514,0.003292253,0.004067319,0.1919058,0.06433408,-0.2344311,358.7026,354.5818,358.8449,0.2888857,0.2759402,-0.03975063,0.2563742,0.7668961,0.6209862,0.01820672,0.07240683,-0.01901092,302.9693,340.8626,337.0997,-0.3314777,-0.4382098,-0.09842315,-0.7150784,0.7775618,-0.05853314,0.2476127,-0.2397094,0.06926592,348.459,7.724646,3.331374
694.93,0.0006416384,-0.00565368,0.02961632,-0.05621376,0.0007088735,0.0092878,0.191925,0.06429166,-0.2340251,358.7548,354.5894,358.8343,0.2704929,0.2637317,-0.03921818,0.3848528,0.7354504,0.5844107,0.02113692,0.07533383,-0.01876245,302.2748,341.1043,336.4365,-0.3094855,-0.4097807,-0.09733175,-0.6763317,0.5875543,0.02202123,0.2440606,-0.2442358,0.06793441,348.9431,7.561736,3.305964
708.524,0.0002405555,-0.00482761,0.02977131,-0.04881742,-0.003967701,0.004532587,0.1919189,0.06428298,-0.2335773,358.7704,354.6019,358.8434,0.2576322,0.2463435,-0.0236092,0.4286783,0.83989,0.4744824,0.02399869,0.07803935,-0.01813309,301.7959,341.5499,335.2742,-0.2910529,-0.392796,-0.0903901,-0.7508119,0.5256845,0.2761113,0.2404761,-0.2485778,0.06672145,349.7976,7.418725,2.845531
722.413,0.0001249926,-0.003269843,0.03002223,-0.03337074,-0.006865131,-0.001897879,0.191929,0.06427403,-0.2331566,358.7672,354.6103,358.8559,0.2483335,0.2279372,-0.005281115,0.466473,1.029304,0.3650924,0.02671069,0.08068123,-0.0175281,301.3874,342.2105,333.6198,-0.3017442,-0.3713439,-0.08131155,-0.8275893,0.7769599,0.3245299,0.2367162,-0.2523284,0.06580056,350.6295,6.494836,2.501027
736.45,-0.00039638,-0.002309912,0.02983367,-0.02767125,-0.0125721,-0.009161972,0.1918963,0.06427187,-0.2327799,358.7914,354.6286,358.8695,0.2344327,0.2170718,-0.001012454,0.5523462,1.098501,0.3396183,0.02902501,0.08329274,-0.01733275,300.8232,342.7587,332.1583,-0.3076806,-0.3391021,-0.07306721,-0.7856889,0.9334014,0.203285,0.2335391,-0.255685,0.06509638,351.1443,5.460711,2.456629
750.237,-0.001590981,-0.001694043,0.02870978,-0.04124472,-0.01742004,-0.01288671,0.1918245,0.06426397,-0.2324513,358.8622,354.6502,358.8713,0.2092899,0.2116387,-0.007006278,0.6114719,0.9562497,0.3411218,0.03079849,0.08590039,-0.01728296,300.2225,342.9169,331.4357,-0.2893967,-0.3043417,-0.06372562,-0.6790233,0.8350996,0.02658171,0.2308138,-0.2587678,0.06443249,351.4352,4.840826,2.688679
764.294,-0.003624583,-0.001971803,0.02707784,-0.05915197,-0.02174967,-0.001173981,0.1916814,0.06421788,-0.2321415,358.9348,354.6776,358.8295,0.1771127,0.2077643,-0.01467169,0.609872,0.684548,0.3201432,0.03219788,0.08839016,-0.01727884,299.7266,342.6508,331.4698,-0.250879,-0.2746539,-0.05324277,-0.5586911,0.5763112,-0.09123267,0.2286878,-0.2617183,0.06393956,351.6217,4.684644,2.987275
778.073,-0.00555509,-0.002357009,0.02511155,-0.07329483,-0.02204908,0.00897193,0.1915508,0.0641932,-0.231847,359.006,354.6968,358.7951,0.1481979,0.1996146,-0.01737409,0.5253011,0.4584728,0.2801837,0.0334121,0.09068167,-0.01724173,299.4162,342.4345,331.6137,-0.2057359,-0.2513328,-0.04270236,-0.4767332,0.3156468,-0.1393299,0.2269847,-0.264468,0.06356443,351.8272,4.768149,3.251128
791.774,-0.007623082,-0.00231985,0.02348568,-0.08212124,-0.02276314,0.009347629,0.1913688,0.06418405,-0.2315458,359.08,354.7172,358.7812,0.1250353,0.185541,-0.01367156,0.3762834,0.3489287,0.2230338,0.03434978,0.09272737,-0.01720103,299.3099,342.554,331.4436,-0.1665119,-0.2336749,-0.0306198,-0.4565187,0.1881264,-0.1037354,0.2256627,-0.2669836,0.06347881,352.1438,4.793015,3.349261
806.04,-0.009537232,-0.001595466,0.0222986,-0.07210039,-0.01474596,0.004573953,0.1911963,0.06422026,-0.231236,359.1092,354.7125,358.783,0.1014888,0.1706827,-0.0127568,0.2776299,0.3189133,0.1704479,0.03483059,0.09472059,-0.01738213,299.2335,342.7723,331.0775,-0.1362766,-0.2163753,-0.01453188,-0.4870076,0.2177098,-0.04328124,0.2248899,-0.2690326,0.06384197,352.5784,4.561517,3.328413
820.062,-0.01162277,-0.0001855999,0.02199986,-0.0515193,-0.009247731,0.001006942,0.1909786,0.06425027,-0.2309079,359.1126,354.7125,358.7867,0.06623727,0.1585205,-0.01800877,0.2506826,0.2054383,0.1183042,0.03462169,0.09657031,-0.01775396,299.1279,342.56,331.2151,-0.1092507,-0.1940513,-9.151641e-05,-0.4561181,0.2424935,-0.0468738,0.224525,-0.2707519,0.06429094,352.8709,4.29384,3.382881
