time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.495,-0.003004171,0.004591168,-0.005933134,0.006924025,0.02584692,0.0003612765,0.06572263,0.3678802,1.784218,353.1035,1.834833,358.5107,0.002366156,-0.01821904,0.008053826,0.09904867,-0.004168192,0.1032831,0.008478496,-0.01243821,1.936357,339.6321,46.44328,30.29951,0.009810206,-0.04105731,0.04399392,0.6034243,-0.2992139,-0.3878996,0.1182359,-0.0517865,1.921568,5.805919,326.9633,4.600547,
13.175,-0.00366771,0.005529057,-0.005759235,0.01254912,0.01668056,-0.009794312,0.06565794,0.3679787,1.78414,353.08,1.826582,358.5336,0.002515906,-0.0148464,0.002786695,0.1778762,0.03829167,0.08614527,0.008391354,-0.01252238,1.936372,339.7458,46.58982,30.06095,0.01891969,-0.04744999,0.05472729,0.5763571,-0.3955384,-0.4377558,0.1183776,-0.05219582,1.922141,6.020965,327.5625,5.101339,
26.574,-0.004448143,0.006954261,-0.005533323,0.03061277,0.01991315,-0.01688271,0.06557955,0.3681069,1.784069,353.0198,1.795399,358.5474,0.001653312,-0.01025225,-0.002706436,0.254676,0.05835561,0.05443565,0.008234333,-0.0124606,1.936435,339.8282,46.82613,29.7219,0.02437899,-0.04667833,0.05705602,0.4598147,-0.4038892,-0.4038648,0.1184529,-0.05241804,1.922743,6.184667,327.9673,5.340735,
40.546,-0.00558582,0.009596887,-0.004941238,0.05132496,0.02314633,-0.009813589,0.06549913,0.3682554,1.783977,352.9484,1.771154,358.528,-0.001438647,-0.006097727,-0.005582301,0.3040339,0.06352938,0.03137341,0.007729813,-0.01251811,1.936367,339.899,47.10804,29.34146,0.0263782,-0.03529275,0.05149866,0.3614641,-0.3613076,-0.2918347,0.1188252,-0.05235709,1.922821,6.185567,328.2274,5.463123,
54.506,-0.006611867,0.0122152,-0.004617523,0.06888739,0.02598623,-0.000299102,0.06541653,0.3684268,1.783871,352.8761,1.749367,358.5042,-0.007631633,-0.003951645,-0.004327181,0.3199647,0.08411756,0.04135271,0.007500492,-0.01234078,1.936586,339.9937,47.27931,29.04711,0.02377654,-0.01861669,0.03949261,0.2221539,-0.2412773,-0.14602,0.1186663,-0.05207561,1.923355,6.110841,328.2256,5.386653,
68.365,-0.00840371,0.01331191,-0.004505079,0.07939967,0.02378616,0.0283009,0.06527831,0.3685975,1.783779,352.8108,1.754659,358.4234,-0.01393843,-0.004306494,-0.000590815,0.3392028,0.08961787,0.1109021,0.006954703,-0.01194596,1.936752,340.2309,47.4395,28.76049,0.01560713,0.003942631,0.02171688,0.1101338,-0.05568866,0.03788604,0.11906,-0.05169225,1.922751,5.916439,327.9026,5.161635,
82.008,-0.01037696,0.0144344,-0.004752103,0.07395246,0.02255574,0.05849195,0.06508646,0.3688249,1.783707,352.7724,1.759902,358.3298,-0.02502762,-0.000820458,0.0008646139,0.3200156,0.08038986,0.1186376,0.005714688,-0.01193527,1.936422,340.3734,47.56944,28.54689,0.004530499,0.01917231,0.00216196,0.07614854,0.1412067,0.1077446,0.1187822,-0.05139666,1.922974,5.731526,327.5922,5.169373,
96.175,-0.01258445,0.01551837,-0.004826423,0.06504554,0.01938338,0.05308953,0.06477843,0.3691179,1.783628,352.7358,1.747386,358.3195,-0.03789959,0.004557269,0.001522464,0.3044629,0.05686238,0.1232485,0.005185321,-0.01116235,1.93693,340.5264,47.72689,28.36509,-0.009636922,0.02431701,-0.01138205,0.06961046,0.3180974,0.05325839,0.1189738,-0.05065159,1.922532,5.679767,327.0362,5.31346,
110.165,-0.01518865,0.01709704,-0.004828322,0.06807068,0.03276015,0.02767537,0.06452942,0.3694632,1.783459,352.6702,1.68756,358.3321,-0.05574688,0.01453001,0.003664501,0.2723982,0.07134833,0.1238257,0.003444646,-0.01048211,1.936834,340.6524,47.79446,28.18468,-0.01844524,0.01330123,-0.01309651,0.08186172,0.3871448,-0.08193,0.1185204,-0.05023344,1.922541,5.855498,326.6607,5.558502,
123.692,-0.01849902,0.01928977,-0.00468732,0.07606042,0.06135323,-0.001791538,0.06423596,0.3698427,1.783265,352.5907,1.574369,358.3601,-0.08124211,0.02606954,0.002495437,0.2047933,0.1039049,0.04745864,0.001439486,-0.0101582,1.936541,340.5831,47.77504,28.04111,-0.03166131,0.01716066,-0.01573243,0.1893759,0.5092888,-0.1733292,0.1179236,-0.05007777,1.923148,5.993809,326.1573,6.043914,
