time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
137.578,-0.006230205,-0.0001161306,-0.01412389,0.009544844,-0.02035389,-0.00236761,0.1850613,0.06171197,-0.2377099,358.0447,357.0311,358.8398,-0.005011256,-8.896762e-05,-0.01317422,-0.0002594091,0.01094386,0.01120163,0.5711285,-0.2467583,-0.08913136,9.344874,37.40473,343.3498,-0.016447,0.0008896927,-0.01365509,-0.0105445,-0.2016107,-0.08806171,0.1951768,-0.07834633,-0.09894733,325.6476,339.6184,351.907
151.767,-0.007036162,-0.0008077545,-0.01481367,0.005755282,-0.01932042,-0.006137413,0.1849448,0.06168284,-0.2379343,358.0461,357.0424,358.8534,-0.005062661,-0.0005326358,-0.01538933,0.002665019,-0.007501217,-0.006455378,0.5709958,-0.2467585,-0.08938585,9.33382,37.41309,343.3475,-0.01111715,0.001782334,-0.01286878,0.02397991,-0.121881,-0.03616838,0.1950816,-0.07830142,-0.09842589,325.5646,339.5889,351.8411
165.723,-0.00779649,-0.00128353,-0.01579373,0.0009532067,-0.01396398,-0.009249881,0.1848165,0.06165152,-0.2381805,358.0498,357.0475,358.8614,-0.004857729,-0.003173376,-0.01643477,-0.0002629379,-0.004469804,0.02787261,0.5708991,-0.2468084,-0.08965082,9.363256,37.41474,343.3388,0.003529754,0.004524507,-0.01097418,-0.01312285,-0.03971359,0.0884212,0.1952124,-0.07844572,-0.09864252,325.4855,339.7231,351.6753
179.71,-0.008543033,-0.001700491,-0.01638682,0.001313011,-0.008732916,-0.01064241,0.1846784,0.06161667,-0.2384243,358.049,357.0459,358.8721,-0.004808853,-0.001139664,-0.01899175,-0.00731606,-0.02959725,0.007197366,0.5708122,-0.2468427,-0.08988827,9.363708,37.44669,343.3388,0.007854509,0.003678513,-0.007507545,-0.05731987,0.02685317,0.08506355,0.1952659,-0.07840195,-0.09872194,325.4852,339.802,351.5452
193.255,-0.00924402,-0.001732204,-0.01693117,0.004628922,-0.002435126,-0.009593804,0.1845411,0.06159639,-0.2386745,358.0414,357.0382,358.8781,-0.006158518,0.001555341,-0.01908862,0.001383414,-0.02748049,-0.01590787,0.5707061,-0.2468323,-0.09012386,9.343626,37.46261,343.3341,0.009062974,0.00171572,-0.004815687,-0.09289638,0.07577548,0.05617056,0.1953363,-0.07832966,-0.09877203,325.5297,339.875,351.3714
207.543,-0.01003044,-0.001259453,-0.01752263,0.005697223,0.003993311,-0.007753311,0.184361,0.06160718,-0.2389522,358.037,357.0259,358.8816,-0.007724629,0.004102928,-0.01840503,0.0132113,-0.01853143,-0.03779723,0.5705547,-0.2467971,-0.0904269,9.298187,37.46544,343.3268,0.009598209,0.001645256,-0.00483844,-0.09723078,0.1134232,0.04508356,0.1955212,-0.07830864,-0.09893754,325.5701,339.9182,351.1805
221.623,-0.01058952,-0.00106756,-0.01813313,0.008426948,0.009039054,-0.0109977,0.1842086,0.06159026,-0.2392183,358.0283,357.0107,358.8966,-0.007536165,0.002966632,-0.01791817,0.007754127,-0.02081013,-0.0219995,0.5704468,-0.246798,-0.09065343,9.280251,37.4782,343.3209,0.01149795,0.003805075,-0.007142322,-0.08030017,0.08292042,0.07587355,0.1955933,-0.07824918,-0.09909385,325.5479,340.0118,351.0497
235.21,-0.01125497,-0.0008463014,-0.01867733,0.009573882,0.011121,-0.01100003,0.1840397,0.06160373,-0.2394919,358.0216,356.9972,358.9069,-0.007584882,0.001256443,-0.01700332,0.005254258,-0.0171041,-0.006929393,0.5703599,-0.2467977,-0.09083077,9.279713,37.48392,343.315,0.01028792,0.005272585,-0.009282497,-0.06012568,0.05033652,0.08816128,0.1956072,-0.07820588,-0.09923668,325.5193,340.0844,350.9834
249.221,-0.01141213,-0.0005718461,-0.01925671,0.01195336,0.01416573,-0.01199738,0.1838888,0.06159123,-0.2397768,358.0083,356.9788,358.9195,-0.00877668,0.0001145692,-0.01478538,0.005695072,0.00638362,0.003291155,0.5702453,-0.2467966,-0.09103799,9.284808,37.47216,343.3116,0.006976156,0.005636931,-0.01161509,-0.04410107,0.01396042,0.07453873,0.1956133,-0.0781403,-0.09937214,325.5077,340.1334,350.9611
263.147,-0.0112286,-0.0003473279,-0.01996879,0.01309858,0.01624797,-0.0120006,0.1837317,0.06156463,-0.240074,357.9983,356.9627,358.9298,-0.009641108,0.0005913149,-0.01366721,0.00285171,0.01940364,-0.0001852159,0.5701123,-0.2467857,-0.09125354,9.285865,37.45407,343.314,0.003924632,0.00601041,-0.01459736,-0.02242181,0.004195662,0.05790619,0.1956104,-0.07811474,-0.09958473,325.4923,340.1685,350.9373
