time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
652.808,0.07352105,0.3927359,0.0349912,0.5271826,-0.03858312,0.1716225,0.06467897,0.4212495,0.06575217,354.7153,358.5548,359.8343,-0.1364201,-0.333425,-0.5579367,-2.395682,1.118141,-0.4007378,-0.05597882,-0.08002692,0.1689332,16.55988,11.75763,8.934503,-0.6135373,0.6106454,0.6882772,1.035054,1.597357,1.64079,0.2132541,-0.13392,0.1140166,24.61936,2.407315,14.26725
666.889,0.07874121,0.324347,0.02942884,0.5355606,-0.03612588,0.1437648,0.06588721,0.4235561,0.0659814,354.2888,358.5845,359.7823,-0.145107,-0.427084,-0.6261035,-2.321702,0.9524535,-0.02481114,-0.05769105,-0.08686625,0.1590844,18.26654,11.07319,9.246858,-0.6540156,0.6379503,0.7200784,1.127401,1.737629,1.727173,0.2049558,-0.1257106,0.1243276,23.11176,0.2957308,13.34541
680.42,0.08326273,0.2417715,0.02246203,0.4991017,-0.03414105,0.1146972,0.06714909,0.4245294,0.06606756,353.9803,358.6154,359.752,-0.1627626,-0.5145969,-0.6843382,-2.234534,0.8567711,0.3094834,-0.05969702,-0.09470638,0.1487349,19.94201,10.19074,9.283948,-0.7056226,0.6811341,0.7563627,1.321698,1.899457,1.948669,0.1960729,-0.1167085,0.1352341,21.19975,357.9215,12.14768
694.588,0.08738108,0.1486473,0.01461459,0.434018,-0.03278936,0.0816477,0.06848285,0.4240159,0.06608174,353.731,358.6387,359.7512,-0.1896494,-0.6027387,-0.7400796,-2.17211,0.8083645,0.6343888,-0.06203748,-0.1035432,0.1376674,21.64766,9.068771,9.048684,-0.7359204,0.7235436,0.7719483,1.513826,2.057507,2.093111,0.187279,-0.1075065,0.1458091,19.07158,355.6296,11.08453
708.495,0.09120663,0.04919403,0.006819869,0.3541204,-0.02792155,0.04569986,0.06986921,0.4221317,0.0660333,353.5842,358.6518,359.7715,-0.2101377,-0.6704659,-0.7830499,-2.19705,0.7323897,0.8244283,-0.06444073,-0.1127328,0.1265272,23.46159,8.003123,8.850546,-0.7582092,0.7703104,0.7740341,1.727255,2.265312,2.155203,0.1784567,-0.0978816,0.1561398,16.64524,353.3593,10.26256
722.263,0.09376168,-0.05769056,-0.0007477347,0.2531844,-0.02115326,0.01994776,0.07124019,0.4189775,0.06588499,353.5257,358.6545,359.7852,-0.2268496,-0.7254646,-0.818946,-2.270302,0.5976807,0.969533,-0.06706542,-0.1221249,0.1152589,25.43379,6.997277,8.522425,-0.7703587,0.822192,0.7606291,1.972593,2.500817,2.130839,0.1696454,-0.08759668,0.166052,13.92804,351.1587,9.769274
736.517,0.09434012,-0.1517976,-0.006830382,0.171441,-0.009164677,0.01077498,0.07252534,0.4148675,0.06566765,353.4923,358.6392,359.7824,-0.2485502,-0.7499073,-0.8427463,-2.17526,0.5088201,1.1332,-0.07002783,-0.1312069,0.1039041,27.12159,5.800063,7.864944,-0.7688102,0.8779888,0.7331794,2.225194,2.672717,2.078671,0.1612266,-0.07667554,0.1754821,10.98511,349.0829,9.476467
750.52,0.09418362,-0.2386631,-0.01107186,0.1496272,0.01284813,-0.01523192,0.07380794,0.40967,0.06546785,353.3614,358.5776,359.8456,-0.277684,-0.7454802,-0.8513325,-1.897503,0.5348043,1.278962,-0.07341111,-0.1401349,0.09244817,28.25539,4.323606,7.004082,-0.7546194,0.9300811,0.6994382,2.437121,2.735875,2.01509,0.1530105,-0.06515561,0.1844098,7.947081,347.2273,9.3184
764.115,0.09349892,-0.3174454,-0.01281325,0.1541907,0.03857565,-0.06785271,0.07509104,0.403541,0.0653613,353.2242,358.4766,359.9912,-0.3111946,-0.7301565,-0.8530558,-1.689359,0.6450441,1.398082,-0.07713033,-0.1487421,0.08114366,29.23322,2.594983,6.131088,-0.7277099,0.9923106,0.6471745,2.694441,2.77595,1.971045,0.1454206,-0.05297504,0.1921205,4.620397,345.515,9.315545
778.322,0.09200823,-0.383962,-0.01380041,0.1232584,0.06523519,-0.1166984,0.07635716,0.3969394,0.06514778,353.2073,358.3529,0.1399791,-0.3391615,-0.7054999,-0.8494327,-1.548025,0.8158057,1.44122,-0.08094544,-0.1567514,0.07010539,30.09735,0.7328943,5.407292,-0.6914688,1.036559,0.5769492,2.826905,2.833459,1.892184,0.138623,-0.04085815,0.1987639,1.387147,343.7728,9.466779
