time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
388.817,0.0174816,-0.02821119,0.02795151,-0.3453164,0.003005985,0.02057434,-0.07057677,0.3779361,1.671033,356.2234,4.495895,357.6262,1.207223,3.069943,-0.737762,-1.268548,2.873259,4.415387,-0.7778141,0.5519558,1.799431,320.5548,294.738,7.574361,-1.355657,2.957067,-0.1723391,-3.40922,-2.276433,-2.812343,0.6585619,0.56621,1.655526,329.6795,61.91716,9.166626,
402.701,0.01908737,-0.03118893,0.0236353,-0.3536635,-0.002879591,0.009504656,-0.07028365,0.3774686,1.671215,356.5082,4.507974,357.7006,1.3375,2.910703,-0.7855911,-0.9605554,3.283418,4.101828,-0.758589,0.5857121,1.789704,316.5965,293.1582,9.228942,-1.506191,2.796295,-0.160007,-3.232595,-2.158333,-2.947446,0.6363477,0.5989664,1.653507,326.0446,60.54967,10.11551,
416.648,0.02035678,-0.03253549,0.01944735,-0.3530039,0.002446919,-0.005466472,-0.06999333,0.3770064,1.671352,356.7736,4.49418,357.7661,1.441337,2.745822,-0.8294822,-0.5298635,3.645982,3.748356,-0.7382808,0.617498,1.779952,312.9002,290.6599,11.49207,-1.623887,2.634265,-0.1612588,-2.970624,-2.427459,-2.939441,0.613037,0.6293724,1.651714,322.3752,59.66491,11.29482,
430.743,0.02085527,-0.03316008,0.01472714,-0.342158,0.01406076,0.004672803,-0.06969966,0.376544,1.671417,357.0301,4.475357,357.7649,1.548072,2.558503,-0.850482,-0.2010325,3.805004,3.577686,-0.7164009,0.6465929,1.77079,309.2856,287.891,14.46552,-1.70939,2.493361,-0.1653857,-2.672172,-2.977962,-2.792855,0.5891333,0.6582752,1.650295,318.6203,59.10773,12.99782,
444.679,0.02125407,-0.03433491,0.009640085,-0.3230478,0.01650153,0.0257039,-0.0693848,0.3760215,1.671431,357.2596,4.47643,357.7472,1.623334,2.405537,-0.8034748,-0.4571644,3.333772,3.546775,-0.6948887,0.675001,1.76256,306.0795,287.2767,16.67953,-1.822171,2.320063,-0.1598546,-2.325501,-3.861705,-2.654332,0.5630009,0.684132,1.649736,314.338,58.76224,15.4557,
458.394,0.02128996,-0.03440439,0.004222772,-0.3099667,0.007476554,0.04013121,-0.06912786,0.3756414,1.671434,357.4965,4.503999,357.7406,1.683574,2.234195,-0.779399,-0.2905437,3.071769,3.449516,-0.6722888,0.7002873,1.75384,303.3529,285.4796,19.85862,-1.918057,2.159414,-0.1338675,-2.067145,-4.19171,-2.600487,0.5368698,0.7080485,1.649451,310.2357,57.55412,17.93912,
472.373,0.02170005,-0.03347961,-0.001357598,-0.3022358,0.008513905,0.01616883,-0.06882417,0.3752348,1.671356,357.718,4.488983,357.8242,1.749648,2.061281,-0.7679559,-0.01218224,3.084646,3.241096,-0.6479108,0.7236571,1.745818,300.7007,282.4098,23.73447,-1.980913,1.975832,-0.08451916,-2.000847,-3.872665,-2.387454,0.5109383,0.7295032,1.649545,307.1491,55.17933,20.52246,
486.398,0.02169762,-0.03213797,-0.007343533,-0.2934846,0.02472466,-0.03300555,-0.06851433,0.3748287,1.671128,357.9242,4.431317,357.9602,1.814508,1.903484,-0.734988,-0.06593812,3.03696,3.059625,-0.6235555,0.7452527,1.738052,298.0181,280.1853,27.09951,-2.020522,1.802071,-0.04709937,-1.91884,-3.602033,-2.16351,0.4850596,0.7497844,1.649369,304.482,52.28356,23.48234,
500.217,0.02118795,-0.030827,-0.01200766,-0.2683327,0.04386033,-0.05741381,-0.06822513,0.3744212,1.670845,358.0776,4.363669,358.0453,1.878067,1.746361,-0.6982429,-0.2253852,3.062124,2.843565,-0.598594,0.7646357,1.730487,295.2144,278.4089,30.04661,-2.067793,1.640873,-0.04759931,-1.638687,-3.912681,-2.307167,0.4585645,0.7669803,1.649123,300.8171,49.33134,27.02669,
514.066,0.02045259,-0.02943777,-0.01789823,-0.2225069,0.06375713,-0.04772221,-0.06793615,0.3740474,1.670432,358.1834,4.290907,358.0554,1.937426,1.594361,-0.6540809,-0.4874873,3.145055,2.571514,-0.5732543,0.7822759,1.723479,292.2206,277.5472,32.06371,-2.101299,1.489405,-0.0500102,-1.048573,-4.4932,-2.364511,0.4323165,0.7830694,1.649796,296.829,45.95528,31.9384,
