time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.497,0.002937755,-0.01881707,-0.001391758,-0.1686921,-0.08275513,-0.02931102,0.258851,0.07406707,0.1389981,5.281363,352.4553,0.8959763,-0.007226712,-0.001593515,-0.005366987,0.06009827,0.0207996,-0.004054077,0.6785608,-0.1914203,0.3153407,25.79961,58.02114,20.05738,-0.01874372,-0.03283168,0.02222186,-0.2096423,-0.04653594,-0.4253004,0.3850746,-0.001559861,0.3488513,334.0298,338.2067,310.2127,
13.317,0.002347841,-0.01582475,-0.0005853461,-0.1393162,-0.06960259,-0.01721127,0.2588369,0.07388781,0.1390239,5.336937,352.4836,0.8718065,-0.009118804,-0.001298718,-0.002035703,0.05479715,0.05411892,0.03286349,0.6784152,-0.1914169,0.3152533,25.81429,57.92605,20.01345,-0.02346393,-0.03291334,0.02403212,-0.1535399,0.03730091,-0.3960772,0.3849413,-0.001717504,0.3490796,334.3411,338.132,310.2546,
26.752,0.001792076,-0.0128366,-0.0003480837,-0.1174876,-0.05326681,-0.002133764,0.2588164,0.07375006,0.1390399,5.393564,352.4981,0.8309847,-0.009279981,-0.0004894149,-0.00295824,0.02351915,0.05848933,0.04747194,0.6783085,-0.1914194,0.315172,25.82482,57.86991,20.02031,-0.01910568,-0.0290129,0.02312421,-0.1591273,0.07438301,-0.317495,0.3848242,-0.00181951,0.3492438,334.5465,338.209,310.1781,
40.66,0.000981649,-0.01081715,-0.0008266993,-0.09853541,-0.03917622,0.01168701,0.2588014,0.07363914,0.1390223,5.440194,352.4996,0.7894861,-0.007326888,0.0005807693,-0.007543593,-0.01658441,0.03062513,0.04239443,0.6782747,-0.1914245,0.3150917,25.83301,57.86511,20.05848,-0.008292431,-0.02193859,0.01986614,-0.2121017,0.04133791,-0.2495752,0.3849109,-0.001707871,0.3491687,334.6951,338.4557,310.1196,
54.481,4.896935E-05,-0.008432863,-0.001987491,-0.08355883,-0.02477842,0.02787144,0.2587772,0.07357804,0.1389681,5.471509,352.4898,0.7307845,-0.004529425,0.0008381823,-0.0126504,-0.02264751,-0.01389842,0.03109698,0.6781692,-0.191397,0.3149185,25.85046,57.88478,20.08921,-0.0006873626,-0.01061078,0.01350059,-0.1628975,0.09567182,-0.1138215,0.3851426,-0.001607595,0.3490314,334.5854,338.4403,309.9406,
68.499,-0.0007376139,-0.00614196,-0.003365561,-0.06325505,-0.01054446,0.0410372,0.2587448,0.07354333,0.1388937,5.474261,352.4701,0.6801721,-0.002765264,0.005515027,-0.01698402,-0.002850647,-0.01315666,-0.0466252,0.6780657,-0.1913566,0.3146151,25.81458,57.9196,20.06841,0.01156093,0.0008689114,0.006825294,-0.1480369,0.1230767,0.05200531,0.3852399,-0.00146723,0.3491716,334.4987,338.5468,309.6827,
82.448,-0.001581138,-0.004303167,-0.004727513,-0.04298231,-0.003690162,0.0470527,0.2586958,0.07351588,0.1388121,5.47132,352.456,0.6386509,-0.0003615879,0.005867282,-0.01834869,0.05702046,-0.04772878,-0.07371391,0.6782804,-0.1913195,0.3144049,25.80478,57.96193,19.94773,0.02250664,0.01098593,0.003674818,-0.1441886,0.1373125,0.1372647,0.3859276,-0.0011926,0.3489723,334.4465,338.7558,309.2679,
96.085,-0.001713014,-0.002304029,-0.006414439,-0.03202351,0.005085633,0.05082963,0.2586631,0.0735199,0.1386984,5.472783,352.4318,0.5916165,-0.0002927217,0.007044478,-0.01681827,0.08607474,-0.03957513,-0.06958278,0.6778731,-0.1910144,0.3140057,25.797,57.94209,19.81997,0.04008696,0.01802252,0.001446253,-0.2429967,0.07795136,0.206108,0.3864113,-0.0006902814,0.3490701,334.3232,339.2223,308.8904,
110.575,-0.001956739,-0.0002304827,-0.007691495,-0.01642026,0.005540201,0.05422386,0.258627,0.07356508,0.1385623,5.446692,352.4262,0.5505556,-0.001361846,0.01189438,-0.01569949,0.04419697,0.003836934,-0.07665018,0.6779807,-0.1910158,0.3138829,25.73763,57.92952,19.79317,0.044954,0.02588576,-0.003573546,-0.1966075,0.0684854,0.2530789,0.3870305,-0.0005075466,0.348282,334.159,339.3959,308.6354,
124.179,-0.002134077,0.001789971,-0.008452527,0.003120878,-0.0002378772,0.05180546,0.2585908,0.07363613,0.1384275,5.404792,352.4355,0.5241743,0.001160861,0.01102811,-0.0165575,-0.01325405,-0.04167234,-0.02066383,0.678078,-0.1909101,0.3138428,25.76986,57.99044,19.851,0.04763903,0.02821421,-0.008763578,-0.1725951,0.05402283,0.2859656,0.3876393,-0.0005514957,0.3482127,333.9629,339.5678,308.384,
