time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.498,-0.004139986,0.00828394,-0.01089909,0.04274995,0.3965156,0.008732187,-0.1385315,0.008743975,-0.3177926,357.6438,3.393022,0.9439103,-0.03322138,0.006428611,0.06864855,-0.05203014,0.3727773,-0.06238,-0.02193111,-0.4269107,-0.17384,349.5946,69.60949,13.14332,0.01915216,0.02170131,0.1009572,0.2168022,0.2817757,-0.04537756,0.05826445,-0.4481743,-0.2598654,356.8509,354.4346,348.8316,
8.812,-0.008895738,0.008681227,-0.0138384,0.03200827,0.4167126,0.01415228,-0.1388057,0.008907028,-0.3180425,357.6476,3.029565,0.9220198,-0.04774735,0.01505074,0.07138035,-0.01281517,0.4319236,-0.1877198,-0.02301517,-0.426593,-0.1729588,349.4588,69.32349,12.74062,0.004411587,0.006067937,0.1295961,0.1113475,0.389009,-0.07378491,0.05836964,-0.4481989,-0.2571701,357.0335,353.9832,348.8901,
19.984,-0.01314623,0.008996074,-0.01664556,0.01610939,0.4309224,0.01036156,-0.1392814,0.009061951,-0.318445,357.6448,2.663271,0.915131,-0.06179719,0.02071605,0.07688798,-0.005420029,0.4697955,-0.2488015,-0.02426266,-0.4262502,-0.1718903,349.3156,69.00826,12.39851,-0.002011966,0.006627516,0.144124,0.1631655,0.3535232,-0.09578714,0.05835724,-0.4480951,-0.2549289,356.8994,353.7086,349.0243,
33.859,-0.01781531,0.008589717,-0.01911302,0.01235211,0.4476561,0.006081316,-0.1397039,0.009205498,-0.3187293,357.6252,2.28417,0.8870425,-0.08784186,0.02912623,0.09102477,-0.07226266,0.517449,-0.2866477,-0.02618413,-0.4259134,-0.1704502,349.0465,68.57301,12.15272,-0.02164312,0.009452874,0.1648106,0.2259596,0.4038238,-0.08322629,0.05762869,-0.4480329,-0.2519137,356.703,353.2593,349.1064,
48.067,-0.02280653,0.007951315,-0.02106276,0.01467986,0.4612604,-0.0004702876,-0.1401723,0.009312928,-0.3190464,357.6068,1.897471,0.8864881,-0.1167252,0.03322553,0.1096912,-0.1289352,0.5613642,-0.2818781,-0.02849896,-0.4256004,-0.1687272,348.8053,68.07745,11.98989,-0.05309048,0.006272569,0.1882386,0.2272653,0.5699434,-0.03031791,0.0566536,-0.4481812,-0.248718,356.6474,352.5126,349.037,
62.12,-0.02766089,0.006830466,-0.02245624,0.02037285,0.4882939,-0.01701579,-0.1406674,0.009335864,-0.3193842,357.5634,1.453729,0.9083197,-0.1478128,0.03232255,0.1295984,-0.1603181,0.6398814,-0.3097759,-0.03154635,-0.4257354,-0.1668809,348.5446,67.49587,11.73814,-0.08909746,0.002146452,0.2138375,0.2608885,0.7102886,-0.03129204,0.05486217,-0.4487381,-0.2443368,356.5549,351.6628,349.0653,
75.923,-0.0327931,0.005748931,-0.02367257,0.01584398,0.5204675,-0.03074781,-0.1412701,0.009445921,-0.3197347,357.5634,0.9855099,0.9249995,-0.1756078,0.02317749,0.1498138,-0.0679142,0.7559143,-0.3398815,-0.03383339,-0.4256097,-0.1646079,348.4789,66.87881,11.25635,-0.1359702,-0.005382848,0.2505021,0.2245985,0.8515471,-0.1512229,0.05259084,-0.4481775,-0.2404318,356.7378,350.7502,349.3678,
90.065,-0.03825377,0.003862629,-0.0248243,0.002430021,0.5542641,-0.03051665,-0.1419763,0.009455901,-0.3200803,357.5813,0.4943567,0.9239025,-0.2080072,0.01570928,0.1726168,0.01536355,0.9102511,-0.4225761,-0.03832515,-0.4257895,-0.1623113,348.3476,66.13683,10.59444,-0.1764351,0.011503,0.267655,0.4678568,0.9859248,-0.07142628,0.04982208,-0.4483429,-0.2352931,356.2036,349.6054,349.451,
104.53,-0.04329364,0.0009531017,-0.02613519,-0.02516912,0.5941612,-0.02861295,-0.1426645,0.009372942,-0.3204657,357.6344,359.9484,0.9277679,-0.2485285,0.01204526,0.1991932,0.02311103,1.072949,-0.4886955,-0.04203619,-0.42582,-0.1593855,348.134,65.21245,9.973408,-0.2212189,0.01196534,0.2923452,0.5201136,1.10086,-0.1259046,0.04660328,-0.4483131,-0.2305366,355.9691,348.4601,349.7173,
117.761,-0.04790979,-0.002571092,-0.02726199,-0.06457892,0.6347716,-0.02697849,-0.1434143,0.009216309,-0.3208703,357.7429,359.3758,0.928924,-0.2908432,0.00952119,0.2302356,0.007429942,1.20076,-0.4209868,-0.04698837,-0.4255704,-0.1561237,348.0756,64.16786,9.573251,-0.2704331,0.01036923,0.3189472,0.5824951,1.315157,-0.09862407,0.04293224,-0.4486568,-0.2250897,355.7118,346.9763,349.8419,
