time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
304.869,0.01003752,0.006747194,-0.003602376,0.02090003,0.06198699,-0.02024751,0.1871829,0.0712841,-0.1831193,354.391,356.9323,359.2861,-0.7835559,0.2390494,-0.4457291,-1.025737,-0.324014,-0.1951056,-0.1312164,-0.683817,-0.2757489,68.65073,269.9554,278.2374,1.014555,0.3479417,0.391388,0.02140894,1.554123,-1.525875,0.4584634,-0.6885776,-0.0685817,55.40293,74.66921,75.72575
318.928,0.008795704,0.006160204,-0.005082087,0.01658787,0.06421726,-0.002604686,0.1872727,0.0713546,-0.1832295,354.3847,356.8835,359.2476,-0.8676766,0.2898259,-0.438444,-1.141827,-0.6087491,-0.2127648,-0.1442568,-0.6787751,-0.2811447,67.30769,268.5439,276.6054,1.059803,0.3978619,0.4144382,0.05109345,1.593519,-1.767137,0.4730282,-0.6826367,-0.06208459,53.89964,75.19033,74.49215
332.792,0.007665271,0.005680295,-0.006743704,0.002778728,0.07199123,0.01385851,0.1873496,0.07142095,-0.183368,354.4078,356.8197,359.2037,-0.9334628,0.3371138,-0.433149,-1.305061,-0.7645087,-0.1559298,-0.1576497,-0.6733007,-0.2861301,65.92403,266.7397,274.7642,1.102781,0.4582472,0.4410119,0.06682257,1.661727,-1.955596,0.4880449,-0.6757436,-0.05500648,52.28608,75.56479,73.06306
346.632,0.006663638,0.005517136,-0.008059337,-0.01130928,0.07816235,0.01523259,0.1874197,0.07148586,-0.1835102,354.4387,356.7502,359.1898,-0.9893495,0.3905568,-0.4195029,-1.364454,-0.8885357,0.03709092,-0.1715725,-0.6669065,-0.2907519,64.52795,265.2233,273.6294,1.138618,0.5292875,0.4707872,0.05848245,1.774747,-2.01861,0.5033311,-0.6678055,-0.04761606,50.53461,75.64076,71.54526
360.693,0.005728231,0.006175095,-0.009034968,-0.02017462,0.08397835,0.009644215,0.1874814,0.07157699,-0.1836537,354.4666,356.6755,359.1874,-1.027304,0.4399362,-0.3970363,-1.274985,-0.9875996,0.2844957,-0.1856701,-0.6599452,-0.2949985,63.26591,264.3254,273.4652,1.155438,0.5842426,0.4900487,-0.03855301,1.875858,-1.96841,0.5179845,-0.6595715,-0.04020958,48.68939,75.67612,70.32008
374.795,0.00510981,0.006493754,-0.009630807,-0.01925984,0.08491952,0.002991743,0.1875424,0.07166631,-0.1837973,354.4771,356.6102,359.1887,-1.064522,0.5089886,-0.3612406,-1.025195,-1.073965,0.7083814,-0.200572,-0.6514779,-0.2988757,62.26308,264.0353,274.5791,1.168091,0.6596833,0.5119492,-0.2090758,2.039381,-1.820553,0.53268,-0.6498392,-0.03238966,46.5796,75.52494,69.30707
388.64,0.004623293,0.00596871,-0.01009975,-0.01655983,0.08336464,0.006948508,0.1875927,0.07173727,-0.1839505,354.4849,356.5551,359.162,-1.089546,0.5691562,-0.3388044,-0.9171936,-1.088111,1.091842,-0.2155713,-0.6425341,-0.3027369,61.33642,263.3293,275.528,1.167807,0.7207699,0.5241144,-0.2794437,2.058187,-1.783423,0.5474043,-0.6397212,-0.02471668,44.6999,75.47688,68.18259
402.304,0.003915034,0.004574966,-0.01082555,-0.02224279,0.07331266,0.01585043,0.1876267,0.07176629,-0.1841204,354.5128,356.5249,359.1213,-1.10839,0.6296275,-0.3238118,-0.9716685,-1.0805,1.281611,-0.2304367,-0.6327432,-0.3062042,60.29677,262.2574,275.9862,1.164045,0.7723456,0.5292568,-0.3034827,2.036207,-1.846268,0.5621553,-0.6291175,-0.01726749,42.88859,75.52337,66.88981
416.528,0.003672543,0.003575414,-0.01178451,-0.03732294,0.0639914,0.01453683,0.1876662,0.07177086,-0.1843221,354.573,356.4888,359.1115,-1.119462,0.6918532,-0.2979898,-1.034508,-1.116579,1.19835,-0.2451353,-0.622086,-0.3087892,59.1,261.5301,276.2935,1.154474,0.8296622,0.5371293,-0.2919147,2.01293,-1.895175,0.5766858,-0.6175169,-0.009524947,41.12409,75.47575,65.47548
430.369,0.004035692,0.002931028,-0.01270302,-0.04876441,0.06094867,-0.01169247,0.1877269,0.07177224,-0.1845374,354.6334,356.4302,359.1681,-1.124207,0.747357,-0.2556137,-0.9632694,-1.242207,1.008963,-0.2595568,-0.6109476,-0.3106442,57.82194,261.7579,277.1921,1.138086,0.8837938,0.5450948,-0.2614467,1.978937,-1.928173,0.5906411,-0.6052305,-0.00156326,39.42581,75.35524,64.01563
444.232,0.00430586,0.002140059,-0.01328937,-0.05487304,0.06321086,-0.0437055,0.1877914,0.0717705,-0.1847453,354.6949,356.3596,359.2414,-1.124805,0.8175186,-0.1855124,-0.6925844,-1.518529,0.783997,-0.2739028,-0.5983025,-0.3116547,56.47124,263.4904,279.2845,1.119415,0.9399126,0.5503772,-0.2675456,1.982269,-1.975108,0.6043482,-0.5921485,0.006444625,37.63418,75.2256,62.52859
458.338,0.004467682,0.0008501253,-0.01385109,-0.06416761,0.06834867,-0.06027616,0.1878578,0.07174943,-0.1849536,354.7704,356.2859,359.285,-1.118488,0.8885032,-0.1142501,-0.3269092,-1.82022,0.7792944,-0.2880465,-0.5849827,-0.3123502,55.19989,265.9455,282.3774,1.099544,1.006905,0.55932,-0.3958461,2.109799,-1.974232,0.6173603,-0.5780657,0.01465816,35.44794,74.94945,61.15135
