time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
0.473,0.01571675,0.0007861101,0.004576919,0.02375008,-0.1595447,-0.03223817,-0.1391171,0.6685603,0.06550348,2.762418,1.835435,358.8716,1.004591,-2.066275,0.048232,1.526842,1.310669,-1.512228,-0.8971305,0.06855312,0.03263292,32.83194,285.336,326.2738,-0.706363,-2.014514,-0.1053679,0.7302783,-1.385332,2.391229,0.6362907,0.1400362,0.02229733,40.57633,59.96514,357.9552,
11.967,0.01721589,0.005818711,0.007152601,0.02978748,-0.1762081,-0.02874946,-0.1388315,0.6687266,0.06567562,2.710562,2.003834,358.8896,1.057667,-2.030656,0.006290719,1.314559,1.714583,-1.372245,-0.8825213,0.04282911,0.03277821,34.9251,284.5843,325.5268,-0.7914543,-1.992261,-0.1166349,0.6382335,-1.158939,2.825937,0.6247575,0.114578,0.02124846,43.22177,59.95421,359.4692,
24.687,0.01850967,0.01116939,0.01092931,0.1153726,-0.1665057,-0.05576611,-0.1385486,0.6692182,0.06609511,2.428609,2.107051,358.9734,1.1116,-1.982635,-0.01416501,1.242848,1.921315,-1.100795,-0.8671618,0.01876343,0.03308341,36.91532,283.9309,325.25,-0.8536138,-1.962662,-0.1482188,0.3367261,-1.001709,3.092862,0.6125976,0.08978322,0.01948133,45.54652,60.69458,1.757206,
38.751,0.01756284,0.01754617,0.01586495,0.2118916,-0.1273145,-0.09178594,-0.1383504,0.6694924,0.06643677,2.106392,2.132088,359.0824,1.197327,-1.912003,0.006922215,1.615718,1.877776,-0.816097,-0.8510967,-0.004126731,0.03396247,39.13948,284.5742,326.4174,-0.9253204,-1.928117,-0.178214,0.1777334,-1.056972,3.157644,0.5994232,0.06574578,0.01784027,47.88326,61.53204,3.801139,
52.713,0.01512341,0.01998161,0.0174481,0.2668107,-0.09109136,-0.07750792,-0.1381675,0.6696072,0.0665648,1.857068,2.151602,359.0598,1.287309,-1.841261,0.04893401,2.180377,1.762919,-0.7292755,-0.8336,-0.02625298,0.03422935,41.59565,286.5211,328.5721,-0.9934667,-1.879889,-0.1879421,0.2563325,-1.400734,2.764642,0.585748,0.04229863,0.01651278,50.14421,61.9146,4.23814,
66.45,0.01337145,0.01743246,0.0163835,0.2301149,-0.1041017,0.002165609,-0.1379857,0.6696849,0.06668711,1.79827,2.277812,358.8868,1.369445,-1.782555,0.07001023,2.419258,1.711319,-1.216719,-0.8164959,-0.04847895,0.03443266,44.31941,288.7896,329.8153,-1.0665,-1.821708,-0.166506,0.6125444,-1.869186,1.936864,0.5704756,0.01995107,0.01482481,52.13126,60.86309,2.103372,
80.641,0.01456612,0.009711698,0.01068774,0.1378178,-0.154547,0.05139721,-0.1377941,0.6696055,0.06658936,1.852275,2.488889,358.8038,1.406425,-1.717658,0.03655536,1.847857,1.640837,-1.909081,-0.7990374,-0.06919597,0.03400295,46.55351,289.4513,328.5312,-1.145295,-1.771298,-0.1333948,0.9921222,-2.215193,1.376004,0.5546284,-0.003514819,0.0134518,54.11961,58.64079,358.94,
94.54,0.0175964,0.002461253,0.006411603,0.02054073,-0.1821313,-0.007704993,-0.1375787,0.6697216,0.0667237,2.003958,2.671599,358.973,1.411688,-1.634942,-0.02147719,1.006638,1.499127,-2.309321,-0.7807869,-0.0879883,0.03292014,48.09294,288.8267,325.8946,-1.229976,-1.741054,-0.1344454,1.087087,-2.254931,1.559218,0.5373822,-0.02569309,0.01166368,56.57348,56.97367,357.5162,
108.806,0.01906666,0.0003531827,0.005897612,-0.04210029,-0.1559219,-0.1104656,-0.1372925,0.6696714,0.06677759,2.058037,2.73929,359.2361,1.39366,-1.538894,-0.06976971,0.4248142,1.403586,-2.037174,-0.7634034,-0.1066048,0.03212114,49.06418,287.6987,323.948,-1.302455,-1.720199,-0.1634917,0.9746549,-1.969357,2.018186,0.5194299,-0.04828835,0.009377323,59.0037,56.18614,357.9194,
122.198,0.01678455,0.004296131,0.009114045,-0.01019229,-0.08765795,-0.1490646,-0.1371051,0.6698171,0.06697881,1.9444,2.689202,359.3536,1.390742,-1.443533,-0.09460545,0.3997135,1.527702,-1.192437,-0.7447312,-0.1235124,0.03080437,50.19671,287.0055,324.1579,-1.350093,-1.711387,-0.2251207,0.5238138,-1.709937,2.704782,0.502136,-0.07109923,0.007002926,61.78225,57.61603,0.985685,
136.324,0.01134157,0.009090837,0.01333261,0.1055339,-0.02749233,-0.08650581,-0.1370767,0.6700511,0.06727195,1.649544,2.622859,359.2386,1.434245,-1.39295,-0.08372563,0.9315413,2.001011,-0.5315278,-0.725746,-0.1412837,0.03007554,52.47939,287.8457,326.4155,-1.368369,-1.684208,-0.2933828,-0.1510302,-1.572246,3.085798,0.4839394,-0.09189911,0.003725052,64.26859,61.53423,6.106009,
150.295,0.006793781,0.01068901,0.01507931,0.1821438,-0.007640762,0.01943369,-0.1370946,0.6702149,0.06755257,1.447426,2.615067,359.026,1.494071,-1.347726,-0.06438097,1.281297,2.307322,-0.4793298,-0.7058274,-0.1576917,0.02927155,55.06026,289.4029,328.4982,-1.388419,-1.639813,-0.3260999,-0.5146146,-1.765629,2.907277,0.4659995,-0.1117089,0.00126227,66.60864,65.09815,9.946296,
163.952,0.005583827,0.007207856,0.01141387,0.151844,-0.02365403,0.07510504,-0.1370524,0.6702099,0.06765079,1.457576,2.674525,358.9254,1.545836,-1.293244,-0.053633,1.262434,2.155175,-1.08326,-0.6850407,-0.1732844,0.02900766,57.28085,290.7478,328.6831,-1.427159,-1.56407,-0.3192501,-0.5445141,-2.176978,1.99421,0.4466124,-0.131428,-0.002451891,68.67706,65.57753,9.173564,
178.161,0.007756839,0.00131482,0.005872879,0.03471753,-0.02001212,0.008182401,-0.1368922,0.6700864,0.0675993,1.633793,2.684206,359.1222,1.581354,-1.226582,-0.04953158,1.038783,1.712588,-2.019459,-0.6643912,-0.1875584,0.02894656,59.14401,291.8172,327.1066,-1.486457,-1.499245,-0.3132162,-0.5537903,-2.637975,1.216579,0.4263581,-0.1498878,-0.006176019,70.99734,64.34267,6.283228,
192.209,0.008210841,-0.002583859,0.001728848,-0.0494116,0.01473581,-0.1106285,-0.1367604,0.66995,0.06751966,1.738001,2.619476,359.4229,1.574033,-1.14257,-0.0522458,0.6700652,1.164497,-2.508515,-0.6443121,-0.2004316,0.02851367,60.23233,292.2838,324.9427,-1.579864,-1.420735,-0.286607,-0.4153854,-3.060411,0.509749,0.4041709,-0.1678669,-0.009364657,73.25222,59.42302,359.6299,
205.804,0.005205544,-0.0001670991,0.001080206,-0.03146928,0.06567812,-0.1141702,-0.1367748,0.6700099,0.06751168,1.664839,2.482693,359.4243,1.537759,-1.050909,-0.06986091,0.269035,0.8876945,-2.216418,-0.6244674,-0.2122195,0.02758529,60.86192,291.6646,323.1492,-1.643168,-1.362398,-0.2701256,-0.1798266,-2.882185,0.5294793,0.3817613,-0.1851465,-0.01257389,75.12209,55.61176,355.6417,
219.88,-0.0003087824,0.005929859,0.004215642,0.08979493,0.08596905,0.002210578,-0.1369572,0.6702643,0.06764317,1.372676,2.391495,359.1489,1.509682,-0.963744,-0.08773196,0.06888773,1.078201,-1.349299,-0.60449,-0.222807,0.02668599,61.74304,290.6903,322.8467,-1.684812,-1.314611,-0.2849112,-0.04659325,-2.42776,1.052331,0.3591009,-0.2020162,-0.01547211,77.06975,55.47098,356.3991,
233.813,-0.004648194,0.01153188,0.006858937,0.218764,0.05705864,0.1538307,-0.1371787,0.6705886,0.06780493,1.048478,2.398187,358.7597,1.534278,-0.8922622,-0.0748378,0.3602162,1.749607,-0.5495135,-0.5836842,-0.2326298,0.02609522,63.75497,291.7702,325.4576,-1.709583,-1.264261,-0.3265595,-0.2011919,-2.108166,1.68614,0.3361616,-0.2173172,-0.01902255,79.34407,60.21914,2.175159,
247.881,-0.003576705,0.01306085,0.005693714,0.2330164,0.02284722,0.1885335,-0.1372095,0.6708143,0.06786251,0.9497434,2.422047,358.662,1.577331,-0.8235443,-0.04728836,0.7081999,2.166496,-0.4310819,-0.5630313,-0.2414436,0.02591839,66.05026,294.6624,328.827,-1.75259,-1.19207,-0.3617093,-0.4264717,-2.33845,1.866296,0.312491,-0.2311631,-0.02286593,82.13398,64.53639,6.823351,
261.496,-3.237976E-05,0.009906831,0.001555203,0.1325274,0.01660945,0.05301326,-0.1371232,0.6708789,0.06778288,1.035241,2.411848,358.9268,1.606231,-0.7306728,-0.0192976,1.010618,2.068768,-0.8318573,-0.5420672,-0.248462,0.02585588,67.80991,298.6158,331.7922,-1.793274,-1.096593,-0.3706032,-0.5705156,-2.688511,1.700786,0.2895187,-0.2439135,-0.02690643,85.09695,65.03031,7.264371,
275.593,0.001763265,0.006782051,-0.001159817,0.004730475,0.04613201,-0.09396365,-0.1370472,0.6708876,0.06769788,1.202151,2.323083,359.2254,1.607322,-0.635386,-0.01253983,1.077446,1.648071,-1.607573,-0.5216783,-0.2546545,0.02574144,69.19086,301.8889,332.729,-1.785149,-0.9776849,-0.3739371,-0.6843442,-2.568559,1.645494,0.2667782,-0.2538921,-0.02996507,87.32007,77.27689,19.68498,
289.563,4.818856E-05,0.007683287,-0.0006059029,-0.02407923,0.0914441,-0.1146224,-0.1370835,0.6710012,0.06770015,1.18764,2.177076,359.2504,1.580667,-0.5727115,-0.02115384,0.90817,1.355726,-2.007847,-0.5023723,-0.2604392,0.02550764,70.45526,304.0553,332.8948,-1.771692,-0.8914993,-0.3482977,-0.6639401,-2.518265,1.379954,0.2447788,-0.2638695,-0.03251831,89.25428,110.4633,52.94418,
303.221,-0.00274304,0.01319435,0.003490683,0.05675092,0.1240803,-0.06726762,-0.137189,0.6713072,0.06784678,0.9567636,2.034588,359.1783,1.51104,-0.4913688,-0.0303649,0.6850067,1.181072,-1.89565,-0.4846106,-0.2647045,0.02521988,71.45597,305.5007,333.2119,-1.727375,-0.76662,-0.2783716,-0.640854,-2.441197,0.7634858,0.2240484,-0.2716611,-0.03401172,88.82681,264.6368,206.6085,
317.487,-0.004154761,0.02035462,0.009555573,0.1792815,0.1260894,-0.03532642,-0.1372877,0.6719747,0.06830096,0.6188491,1.945528,359.1507,1.425786,-0.419235,-0.03384125,0.4717475,1.311251,-1.233977,-0.4677858,-0.26852,0.02482872,72.4486,307.0142,335.1046,-1.657338,-0.6530698,-0.2061239,-0.9342578,-2.307283,0.07079101,0.2043286,-0.2783256,-0.03526351,87.12588,275.6379,216.1774,
331.382,-0.003473505,0.02399646,0.013697,0.2519852,0.1101788,-0.04333767,-0.1372869,0.6721667,0.06851721,0.3475915,1.891625,359.2064,1.365135,-0.3700446,-0.03481469,0.2455555,1.712333,-0.6242934,-0.4514897,-0.2722803,0.02467124,73.90717,309.3622,338.476,-1.599183,-0.567158,-0.1506528,-1.335996,-2.397005,-0.3648202,0.1854075,-0.2847102,-0.03629246,84.93631,276.7909,215.6512,
