time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.407,0.0232934,0.0009519481,0.01122981,-0.0802599,0.07992243,0.0378162,0.01539508,0.3556364,1.628488,4.023028,0.990927,359.1868,-0.2096697,0.6750461,0.008589065,0.5816376,1.054788,0.8224136,-0.173031,0.1446047,2.213228,332.5131,358.064,41.89339,0.5523762,0.06424575,0.09300423,-0.224323,0.10583,1.794573,0.1042488,0.393704,2.157453,345.4028,335.2667,54.6947,
12.376,0.0236268,-0.001725945,0.007324781,-0.08236281,0.06953403,0.05036067,0.01576022,0.3555055,1.628481,4.093175,0.9484622,359.1282,-0.2092168,0.7058448,0.0001916219,0.59836,1.149665,0.9037466,-0.1763659,0.1546519,2.213357,331.7516,358.6311,40.47986,0.5902373,0.08847867,0.07503749,-0.4405037,0.3552482,2.075638,0.1128732,0.3946618,2.157964,344.3036,335.9638,52.58142,
25.791,0.0237471,-0.00452645,0.002907893,-0.08554706,0.06002045,0.06409532,0.01612482,0.3553748,1.628407,4.170706,0.9056925,359.0611,-0.2053379,0.7354634,-0.006574906,0.5962218,1.243353,1.005857,-0.1795424,0.1651294,2.213413,331.0443,359.2556,38.87576,0.6225201,0.09545462,0.06468523,-0.582002,0.5277333,2.28895,0.1213545,0.3949947,2.15871,343.2364,336.7384,50.36871,
39.488,0.02343752,-0.007045053,-0.001606733,-0.09097436,0.04718877,0.07843018,0.01642651,0.355224,1.628264,4.257797,0.8809816,358.9833,-0.1906967,0.7702829,-0.012543,0.6528676,1.296834,1.151873,-0.1823933,0.1764676,2.213528,330.356,0.1448248,37.0623,0.6479779,0.08595853,0.05396217,-0.6875505,0.6736506,2.446135,0.129893,0.3949479,2.158939,342.213,337.5454,48.04945,
53.608,0.02330562,-0.009267551,-0.006286188,-0.09548894,0.03286399,0.08816297,0.01675516,0.3550603,1.628069,4.3425,0.8681878,358.9016,-0.1605777,0.8032491,-0.02258541,0.808774,1.362954,1.336977,-0.1844275,0.1876198,2.212935,329.5593,1.379693,34.95243,0.6617177,0.0752833,0.02750667,-0.8129096,1.02634,2.582014,0.1385599,0.3944788,2.158496,340.8545,338.087,45.52068,
67.667,0.02306025,-0.01028511,-0.01047712,-0.0958654,0.0149409,0.09940957,0.01704887,0.3550017,1.627816,4.419723,0.8723201,358.8062,-0.105067,0.8332756,-0.03624161,1.049452,1.428651,1.679119,-0.1854986,0.199697,2.212913,328.793,3.272903,32.18611,0.6752537,0.0556819,0.004370097,-0.9430141,1.367269,2.777964,0.1473344,0.3933168,2.158655,339.4,338.703,42.57699,
81.394,0.02282492,-0.0111707,-0.01435079,-0.08361594,1.882849E-05,0.09585532,0.01732814,0.3548662,1.627502,4.458238,0.8827468,358.7469,-0.03474217,0.8570112,-0.04874958,1.264724,1.589929,2.146956,-0.1858735,0.2118978,2.212274,328.2058,5.646934,28.56586,0.7015198,-0.01253796,0.01861341,-1.331336,1.263329,3.117519,0.1563289,0.3908573,2.15874,338.8924,339.9503,38.79755,
95.127,0.0221986,-0.0110481,-0.01804245,-0.0786816,-0.005682971,0.08301335,0.01760322,0.3547545,1.627172,4.519779,0.8849679,358.7086,0.02475026,0.8737673,-0.06449799,1.363312,1.999114,2.539723,-0.1857456,0.2240158,2.211025,327.7634,7.818241,24.22268,0.7049838,-0.06343976,0.009407055,-1.870435,1.662874,3.395927,0.1654002,0.3883283,2.159386,338.2124,340.5935,34.24567,
109.742,0.02114584,-0.01066563,-0.02103804,-0.06922111,-0.005485537,0.07323666,0.0178625,0.3546254,1.626815,4.561059,0.8782245,358.6611,0.06745249,0.8803991,-0.07466215,1.396479,2.358016,2.786687,-0.1853517,0.2368676,2.210548,327.5805,9.751742,19.75462,0.727203,-0.1130446,0.01104755,-1.66003,1.919113,3.75954,0.1744788,0.3836758,2.159013,336.8524,342.1098,29.99252,
123.112,0.01972539,-0.009880123,-0.02336804,-0.05650563,-0.006263038,0.06869353,0.01811348,0.3545201,1.626465,4.582366,0.878284,358.6108,0.09803668,0.8798346,-0.07862604,1.400877,2.581355,2.903542,-0.1847091,0.2489618,2.209026,327.629,11.48087,15.43939,0.7107298,-0.1961618,0.03121257,-1.953819,1.936132,3.866141,0.1817408,0.3783374,2.159639,336.7134,343.4256,25.47408,
136.705,0.01865236,-0.009009208,-0.02491296,-0.03968076,-0.007942036,0.05533116,0.01837771,0.3543936,1.626114,4.588641,0.8855568,358.5929,0.1253214,0.8804621,-0.08865299,1.476789,2.63017,2.865913,-0.1834259,0.2614501,2.207625,327.6637,13.11373,11.4697,0.6531683,-0.3005761,0.04908152,-2.459769,2.041703,3.707652,0.188004,0.3725073,2.161336,337.3491,344.011,20.97256,
150.738,0.01788126,-0.008432453,-0.02619855,-0.02611208,-0.008448212,0.03569467,0.01866087,0.3542331,1.625748,4.590697,0.8931583,358.5969,0.1549414,0.8853667,-0.106386,1.62104,2.418283,2.753414,-0.1819581,0.2743985,2.206069,327.6479,14.94935,7.951688,0.5859864,-0.3759837,0.04000713,-2.338197,2.182607,3.394802,0.1938027,0.3650285,2.160468,337.2727,344.3446,17.47941,
164.859,0.01717016,-0.007799306,-0.02733283,-0.01879145,-0.009948871,0.02998409,0.01889678,0.3541374,1.625347,4.600355,0.900632,358.57,0.1748364,0.8906589,-0.1277973,1.752932,2.081106,2.560754,-0.1805272,0.28685,2.204033,327.5311,16.8217,4.922843,0.508942,-0.4314567,0.01475707,-1.931212,2.226619,2.972064,0.1977341,0.3576596,2.160079,336.8047,344.4712,14.89941,
178.728,0.01580489,-0.007370867,-0.02772214,-0.009624979,-0.0224249,0.03755157,0.01905179,0.3540556,1.624975,4.59297,0.933644,358.513,0.1942241,0.8946462,-0.1539939,1.806972,1.657861,2.299281,-0.1785851,0.2992553,2.201749,327.3521,18.63844,2.481935,0.4161395,-0.4732985,-0.02403611,-1.361403,2.325035,2.500497,0.2010532,0.3492236,2.158752,335.8268,344.2071,12.95567,
192.689,0.01445398,-0.006708265,-0.02793026,-0.003518875,-0.03147107,0.04462666,0.01921359,0.3539596,1.624573,4.591634,0.9643179,358.467,0.2093339,0.8883294,-0.1652825,1.793589,1.519349,2.167679,-0.1761629,0.3114246,2.199518,327.4315,20.2294,359.7931,0.3518302,-0.5025268,-0.04868798,-1.038635,2.43628,2.194209,0.2042319,0.340875,2.157924,334.972,343.8906,10.83454,
206.818,0.01338461,-0.006363092,-0.02810646,-0.005958454,-0.03574866,0.03851213,0.01937637,0.3538164,1.624129,4.605489,0.9935006,358.4533,0.2392379,0.8715204,-0.1738754,1.809522,1.538186,2.152533,-0.1728513,0.3232501,2.197057,327.7305,21.78685,356.7746,0.2887841,-0.543031,-0.05959877,-0.9036719,2.609549,1.974131,0.2069956,0.3315052,2.157573,334.2584,343.4009,8.506384,
220.606,0.01251391,-0.006371975,-0.02823809,-0.007181208,-0.03708627,0.03397109,0.0195386,0.3536736,1.62367,4.61213,1.017226,358.431,0.278462,0.8416026,-0.1788082,1.886097,1.76138,2.134908,-0.1689375,0.3347824,2.194623,328.1404,23.06262,353.3778,0.242253,-0.5866064,-0.04405599,-0.9683628,2.648306,1.873252,0.2092934,0.3221117,2.158122,333.9838,343.2149,5.895944,
234.3,0.01213873,-0.006797762,-0.02804084,-0.0009191923,-0.03716051,0.02633549,0.01971627,0.3535675,1.62329,4.597027,1.04667,358.4185,0.2895921,0.8152611,-0.171617,1.865011,1.913565,1.995892,-0.1654871,0.345862,2.192485,328.5685,23.8958,350.3762,0.2083847,-0.6256284,-0.01677103,-0.9198855,2.229453,1.851087,0.2103766,0.3120791,2.158505,333.8201,343.8521,3.729287,
248.558,0.01178337,-0.006598416,-0.02779294,0.004191339,-0.03983565,0.02150236,0.0198645,0.3534806,1.622905,4.586641,1.081651,358.4049,0.2913474,0.7875264,-0.1579223,1.750311,1.969365,1.826029,-0.1618581,0.3566115,2.190408,329.0893,24.41584,347.7971,0.1398115,-0.6717952,0.006412501,-1.024436,2.134978,1.49879,0.2105709,0.3018955,2.159,334.1595,343.5747,1.992683,
262.553,0.01127085,-0.007284801,-0.02777136,0.008196324,-0.04387404,0.0186108,0.02003153,0.353306,1.622517,4.574501,1.121078,358.3901,0.2952621,0.7612934,-0.1497282,1.661376,1.92398,1.720322,-0.1580217,0.366845,2.18817,329.6515,24.96539,345.3949,0.1175928,-0.705815,0.02123765,-0.9050707,1.711821,1.52588,0.2113882,0.2910572,2.159638,334.0464,344.3092,0.2892824,
276.242,0.01096639,-0.008288507,-0.02828747,0.0007961011,-0.0444273,0.02400862,0.02020348,0.353155,1.622111,4.592416,1.153873,358.3536,0.31262,0.7267317,-0.1520221,1.638763,1.788836,1.702608,-0.1536203,0.3763885,2.185659,330.2215,25.7526,343.0023,0.09113592,-0.7250973,0.03272119,-0.7313297,1.186547,1.524681,0.2106178,0.2806508,2.16018,333.8019,345.3792,359.0539,
290.338,0.01044732,-0.009054658,-0.02873774,-0.007477782,-0.04547092,0.03908684,0.02036814,0.3530176,1.621692,4.610431,1.178107,358.2884,0.3362551,0.6918293,-0.1628245,1.720449,1.678759,1.728984,-0.1489536,0.3856791,2.182958,330.7672,26.69233,340.3926,0.06149064,-0.7473752,0.06218627,-0.8561217,0.7165609,1.507943,0.2095792,0.2704318,2.161255,334.2004,346.784,357.7115,
304.304,0.01022851,-0.009490256,-0.02921658,-0.01045969,-0.04587329,0.04879858,0.0205111,0.3528993,1.621274,4.622093,1.208444,358.2391,0.3543965,0.6583273,-0.1760917,1.786102,1.517058,1.70378,-0.1443245,0.394327,2.180186,331.1972,27.64672,337.9168,0.02644413,-0.7676248,0.08475292,-1.093204,0.5889919,1.450568,0.2084688,0.2598403,2.162642,334.9525,347.8546,356.067,
317.857,0.0103166,-0.00958264,-0.02975486,-0.01147589,-0.04458744,0.04795529,0.02066762,0.3527565,1.620841,4.629398,1.235673,358.2067,0.3622776,0.6269437,-0.1821296,1.748497,1.349043,1.598406,-0.1397189,0.4026753,2.17756,331.5807,28.41091,335.8111,-0.01539892,-0.7726074,0.09447747,-1.176641,0.7490836,1.33127,0.2071774,0.2499799,2.163886,335.5984,348.2632,354.4584,
332.068,0.01074359,-0.00930826,-0.03036439,-0.009905649,-0.03801224,0.0533667,0.02082868,0.3526338,1.620371,4.637918,1.245378,358.1496,0.367733,0.5956537,-0.1894508,1.59868,1.097931,1.494303,-0.1351424,0.4103665,2.174578,331.9513,29.21302,334.1475,-0.02922407,-0.7724783,0.09637392,-1.272022,0.937219,1.421807,0.2064866,0.2395793,2.164698,336.1979,348.8878,352.3521,
346.039,0.01093759,-0.008762388,-0.03002439,-0.00133858,-0.0354483,0.04825556,0.02098161,0.3524977,1.619959,4.617098,1.266117,358.1257,0.371605,0.5639771,-0.204828,1.484096,0.7955035,1.399297,-0.1306688,0.4174573,2.171483,332.1576,30.19269,332.6458,-0.03184883,-0.7636449,0.08630642,-1.219338,1.329049,1.674795,0.2058204,0.2298122,2.165315,336.4346,349.3571,349.6325,
359.856,0.01167963,-0.007703663,-0.02956899,0.006515216,-0.02461409,0.03913637,0.02118161,0.3523996,1.619542,4.602663,1.262647,358.1107,0.3718365,0.525798,-0.2119953,1.397782,0.5994632,1.321349,-0.1261771,0.4237568,2.168764,332.3739,31.11749,331.1785,-0.0124184,-0.7464611,0.09418696,-1.318809,1.240928,1.944579,0.2053971,0.2206576,2.16681,336.9817,350.7029,346.9956,
373.462,0.01219467,-0.007084286,-0.0289345,0.01198941,-0.01964004,0.03338721,0.02135939,0.3522879,1.619142,4.589885,1.269741,358.087,0.3718408,0.4791236,-0.2053201,1.370941,0.5703532,1.276345,-0.121467,0.4293673,2.166336,332.7391,31.86546,329.5843,0.01808979,-0.7355231,0.1110962,-1.513789,1.12936,2.239852,0.2053035,0.2116911,2.16829,337.8499,352.413,344.1283,
387.789,0.01280643,-0.007070357,-0.02847639,0.01206321,-0.02195421,0.04056131,0.02156733,0.3521895,1.61877,4.586332,1.289354,358.0313,0.3719693,0.4188321,-0.1921241,1.355854,0.622619,1.248433,-0.1166903,0.4339544,2.163697,333.2355,32.44728,327.9534,0.03498476,-0.7147374,0.1085484,-1.488795,1.334777,2.561822,0.2050324,0.2031457,2.168801,338.4997,353.7317,340.8212,
401.382,0.01367265,-0.006754993,-0.02778966,0.007600036,-0.03156488,0.0541603,0.02185303,0.3521266,1.61845,4.59124,1.321085,357.9598,0.3714816,0.3635023,-0.1870242,1.290233,0.575095,1.278715,-0.1122844,0.4381117,2.161165,333.8016,33.21572,326.4415,0.01262725,-0.6735653,0.08690993,-1.22629,1.73441,2.684756,0.2035332,0.1959492,2.168664,338.8702,354.2112,337.5742,
415.124,0.01474209,-0.007059065,-0.02683164,0.01231334,-0.04324269,0.05750699,0.02215222,0.3519872,1.618157,4.566836,1.365815,357.9137,0.3634766,0.3156783,-0.1850724,1.243127,0.4749041,1.25055,-0.10818,0.4417122,2.15869,334.2225,33.99475,325.0365,-0.03913571,-0.6011416,0.04557936,-0.6971872,1.963871,2.526543,0.2022528,0.1888335,2.169283,338.6015,353.8965,335.0273,
429.351,0.01554324,-0.006945382,-0.02558647,0.01695415,-0.0530077,0.05576383,0.02239839,0.3519097,1.617867,4.548309,1.411935,357.868,0.3456896,0.2754698,-0.1819338,1.195858,0.3565924,1.122077,-0.104402,0.4446986,2.156359,334.417,34.63293,323.8138,-0.05055282,-0.5498944,0.02751004,-0.5432991,1.492575,2.271547,0.2005053,0.1829192,2.168636,338.565,354.6775,333.4252,
443.443,0.01600296,-0.007261588,-0.0242731,0.02296626,-0.05547084,0.04874169,0.02261604,0.3517691,1.617569,4.515698,1.45055,357.8409,0.3220311,0.2367297,-0.1717668,1.055354,0.2639273,0.9626656,-0.1009765,0.447135,2.154345,334.5751,35.10438,322.9369,-0.0657424,-0.5002003,0.01198136,-0.3653436,1.214894,2.018255,0.199138,0.1770785,2.168746,338.4296,355.1535,332.0105,
