time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
165.663,-0.0002344274,-0.001899558,0.002091951,-0.01204077,-0.01127802,-0.01040073,0.01303849,0.06907825,-0.2792828,356.1386,359.4315,1.353413,9.107578e-05,-0.0001428684,0.0004523547,0.005082503,0.004276177,-0.01409853,-0.0676931,-0.5128687,-0.1264553,20.36603,356.424,328.8935,0.003801464,0.002060844,0.001209197,0.0257444,-0.01223811,-0.01454798,0.04842763,-0.5037224,-0.1027043,25.40586,349.0601,15.1982
179.617,-0.0003045851,-0.002207194,0.002030979,-0.01524179,-0.01052151,-0.01170971,0.01304237,0.06904482,-0.2792373,356.1567,359.4369,1.366734,0.0007501217,-0.001000482,0.000532081,-0.005743729,0.00696602,-0.002598302,-0.06768477,-0.5128728,-0.1264518,20.36943,356.4226,328.898,0.0008404372,-0.002918111,0.0002103618,0.01493114,0.035955,-0.07559462,0.04839969,-0.5037823,-0.1027012,25.42209,349.1003,15.28244
193.435,-0.0001826776,-0.002125948,0.001950476,-0.01849352,-0.008715257,-0.01316086,0.01305339,0.0690219,-0.2791928,356.1768,359.4379,1.378377,0.002290114,-0.001069709,0.0006321579,-0.008857251,-0.0006074181,-0.006879569,-0.06766585,-0.5128869,-0.1264461,20.37414,356.4264,328.903,-0.003326842,-0.009388083,-0.0009450142,-0.00200083,0.09074905,-0.1458216,0.04816044,-0.504064,-0.1026891,25.50819,349.1739,15.55991
207.149,-0.0003318127,-0.002187509,0.002042943,-0.01636478,-0.008600882,-0.01308884,0.01304945,0.06899229,-0.2791534,356.1854,359.4438,1.386338,0.003150763,-0.0008503351,0.0006500421,-0.006660261,-0.004349797,-0.003975463,-0.0676377,-0.5128996,-0.1264399,20.37803,356.4314,328.9048,-0.008084767,-0.01314431,-0.002141466,-0.009132466,0.1492326,-0.1858048,0.04785138,-0.5043651,-0.1027412,25.61203,349.2149,15.9348
221.015,-0.000257766,-0.002117633,0.001861278,-0.01765699,-0.00618295,-0.01023161,0.01304884,0.06896491,-0.279132,356.2016,359.4448,1.392228,0.004229389,-0.0008221389,0.0007364305,-0.0123691,-0.007982303,0.0002861189,-0.06758753,-0.5129004,-0.1264284,20.38357,356.4393,328.9035,-0.01200233,-0.01373907,-0.002890087,-0.002179304,0.1861712,-0.206337,0.04752227,-0.5045161,-0.1028018,25.68268,349.2487,16.304
235.059,-0.00015455,-0.002390757,0.001535574,-0.01898065,-0.004566287,-0.005116127,0.01304996,0.06892604,-0.2791216,356.2205,359.4467,1.384348,0.004829855,-0.000303676,0.0007451946,-0.004153441,-0.01236667,0.0009967964,-0.06752789,-0.5128924,-0.1264189,20.38303,356.448,328.8995,-0.01431343,-0.009662096,-0.003235145,0.02156742,0.2008447,-0.1803616,0.04732148,-0.5045229,-0.1028304,25.65223,349.2357,16.50896
248.82,1.753712e-05,-0.002517529,0.001107305,-0.02030486,-0.002954858,3.239875e-07,0.01306599,0.06889553,-0.2791511,356.2386,359.4469,1.37623,0.005609936,-0.0004317347,0.0005985881,-0.0114813,-0.02284371,0.01325854,-0.0674416,-0.5128854,-0.1264105,20.38247,356.4592,328.8813,-0.01542662,-0.004873542,-0.003674145,0.03372265,0.1917256,-0.1327198,0.04723234,-0.5045025,-0.1029223,25.60395,349.1972,16.57919
262.993,2.295585e-05,-0.002370249,0.0008466872,-0.01940616,-0.002405724,0.004269871,0.01307621,0.06887403,-0.2791784,356.2495,359.4492,1.367555,0.005804664,-0.0003727128,0.0003377227,-0.01022076,-0.02865182,0.01420025,-0.06736547,-0.5128805,-0.126414,20.37962,356.4702,328.8605,-0.01372486,-0.002136265,-0.003877474,0.04085159,0.1610218,-0.1034207,0.04716431,-0.5045365,-0.1029576,25.57703,349.1964,16.62979
276.949,1.537064e-05,-0.001895322,0.0007883015,-0.0141646,-0.001876777,0.006563137,0.01307886,0.06886326,-0.2791794,356.2579,359.4522,1.362162,0.00532051,-7.058328e-05,9.318991e-05,-0.007706428,-0.0310253,0.01550159,-0.06729743,-0.5128739,-0.1264217,20.37458,356.4802,328.8377,-0.01168825,-0.0009524281,-0.003831688,0.0315362,0.1267588,-0.06828134,0.04710445,-0.5045456,-0.1030009,25.56624,349.1805,16.64343
290.64,9.139457e-05,-0.001752547,0.0009114679,-0.006628524,-0.001720156,0.004691256,0.01308151,0.06884433,-0.2791642,356.2534,359.4539,1.360432,0.004157604,0.0002180906,-4.226828e-05,-0.006128181,-0.02621863,0.01426551,-0.06725352,-0.5128636,-0.1264338,20.36987,356.4876,328.8183,-0.008395532,0.0005323284,-0.00322172,0.03191298,0.08848808,-0.04176234,0.04705903,-0.5045709,-0.1030242,25.55184,349.1786,16.65834
304.867,-0.0001662888,-0.001398541,0.0009933125,-0.004479877,-0.003464497,0.007154629,0.01307366,0.0688297,-0.2791432,356.254,359.46,1.351105,0.002555537,0.000229782,-0.0002193076,-0.003900413,-0.01867596,0.009829518,-0.06722817,-0.5128549,-0.1264456,20.36496,356.4923,328.8061,-0.00533169,0.002010814,-0.002314538,0.02658231,0.04845913,-0.01293262,0.04701681,-0.5045742,-0.1030506,25.54051,349.1761,16.66143
318.915,-0.0003743017,-0.001142392,0.001031544,-0.001275924,-0.004223161,0.008455849,0.01306827,0.06879836,-0.2791013,356.2495,359.4649,1.342818,0.0005707877,0.0001995969,-0.0003362725,0.001792097,-0.01145283,0.008641464,-0.06722117,-0.5128508,-0.126453,20.36206,356.4942,328.7966,-0.002191547,0.003181288,-0.001510188,0.02308028,0.01079029,0.01637017,0.04699501,-0.5045694,-0.1030751,25.52274,349.17,16.65764
332.659,-0.0003479598,-0.001570049,0.0008966802,-0.0001169216,-0.001743277,0.001725501,0.01306733,0.06874769,-0.279068,356.248,359.4616,1.35034,-0.001595113,-0.0003870954,-0.000452043,-0.0003961749,0.001545515,0.005174175,-0.06723577,-0.5128537,-0.1264558,20.36313,356.4915,328.7904,0.0003119867,0.003026299,-0.0005181144,0.01635382,-0.01368887,0.02028516,0.04699509,-0.5045493,-0.1030944,25.50375,349.1711,16.64554
346.434,-0.0006393895,-0.001980589,0.0006492989,-0.006361199,-0.0007097854,-0.00511035,0.01305121,0.06870885,-0.2790624,356.2619,359.4591,1.363649,-0.003761739,-0.0005110978,-0.0003386785,0.003426651,0.0138863,-0.0005052924,-0.06728172,-0.5128581,-0.1264581,20.3665,356.4839,328.79,0.001490376,0.00233074,-9.999445e-05,0.003298555,-0.03020484,0.02857429,0.04701643,-0.5045309,-0.1031031,25.49067,349.1702,16.61393
360.421,-0.0009248331,-0.001785923,0.0008694738,-0.006380348,0.001149152,-0.007503075,0.01303233,0.06868667,-0.2790456,356.2668,359.4537,1.373292,-0.005518324,-0.0003733883,-0.000177659,0.006925173,0.0248594,-0.004580724,-0.06735633,-0.5128596,-0.1264594,20.37164,356.4696,328.8,0.002152467,0.001800489,0.00041205,-0.006087324,-0.04202928,0.03775616,0.04705215,-0.5045245,-0.1030957,25.48494,349.1657,16.56376
374.483,-0.001269649,-0.0003200854,0.001571296,0.00189242,0.00233035,-0.000873597,0.01300492,0.06870984,-0.2790135,356.2528,359.4523,1.365698,-0.006434327,0.0001970252,-0.0001700452,0.01138389,0.03069514,-0.01287542,-0.06744529,-0.5128534,-0.1264604,20.37624,356.4531,328.8197,0.002311265,0.002178127,0.0007720295,-0.008314241,-0.04796187,0.0474841,0.04709428,-0.5045135,-0.1030818,25.47952,349.1577,16.50391
388.292,-0.001675543,0.0007470934,0.001806685,0.00390881,0.001878581,0.003567983,0.01296993,0.06873405,-0.2789971,356.2453,359.4534,1.356762,-0.006352725,0.0004287691,-0.000191935,0.009508246,0.03581859,-0.01736476,-0.06753394,-0.5128441,-0.1264615,20.38266,356.4348,328.8459,0.003447873,0.002419344,0.001183041,0.001011353,-0.05295082,0.04514556,0.04714495,-0.5045103,-0.103069,25.4671,349.156,16.44561
402.226,-0.002042916,0.0006868134,0.001572694,-0.00476189,0.004576985,0.002876095,0.01293125,0.06873221,-0.2789943,356.2607,359.446,1.354301,-0.005378712,0.0004648551,-0.0001750487,0.005070054,0.03202895,-0.01582411,-0.06759461,-0.5128354,-0.1264617,20.39025,356.4256,328.8679,0.003292564,0.001040969,0.00124377,-0.006293501,-0.04533793,0.02513623,0.04717862,-0.5045121,-0.1030546,25.46871,349.163,16.41479
416.287,-0.002450251,-1.943438e-05,0.001008092,-0.01336897,0.008892543,-0.002326826,0.01288875,0.06871409,-0.2789949,356.2837,359.4302,1.363217,-0.00394062,0.0008234843,-0.0001054069,0.005396253,0.02415432,-0.0168431,-0.06764147,-0.5128242,-0.1264623,20.39642,356.4202,328.8872,0.002950556,0.000410016,0.0009702732,-0.004135796,-0.03671189,0.01150566,0.04720946,-0.5045264,-0.1030382,25.46994,349.1718,16.39181
430.101,-0.002771636,-0.0009940391,0.0007167252,-0.01354887,0.01483476,-0.006328152,0.01284234,0.06867526,-0.2789927,356.2943,359.4044,1.37504,-0.002459066,0.0009563331,0.0002675378,0.005681599,0.01423539,-0.01110742,-0.06767219,-0.5128126,-0.1264618,20.39762,356.4178,328.9005,0.001546717,0.0003704489,0.0007623555,0.002871182,-0.0175306,0.003942188,0.04722657,-0.5045423,-0.1030213,25.46915,349.1786,16.38286
444.216,-0.003206077,-0.001459705,0.0005470915,-0.009533475,0.01938925,-0.005675812,0.01279332,0.06865952,-0.2789763,356.2919,359.3819,1.374026,-0.0006648232,6.851814e-05,0.0005976671,-4.869876e-05,0.004957185,-0.00318461,-0.06768627,-0.5128077,-0.1264577,20.39861,356.4164,328.9067,0.0001754358,-8.192278e-05,0.0006746879,0.01059051,0.0007695677,-0.01228175,0.04722895,-0.5045618,-0.1030058,25.46671,349.1872,16.38784
458.214,-0.003701902,-0.0015805,0.0006110538,-0.005460996,0.02196068,-0.003685225,0.01273828,0.06865583,-0.2789479,356.2906,359.362,1.372398,0.001571717,-0.001440794,0.00070671,-0.01368557,-0.004211838,0.006089608,-0.06767747,-0.5128148,-0.1264412,20.40501,356.4186,328.903,-0.001402958,-0.001472911,0.0005620258,0.002055452,0.01631122,-0.01762865,0.04721025,-0.5045823,-0.1029789,25.46741,349.1901,16.40669
471.83,-0.003972508,-0.001407341,0.0005823765,-0.005435559,0.02370228,-0.007131766,0.0126831,0.06865461,-0.2789289,356.2981,359.339,1.385802,0.003573761,-0.00235719,0.0007103735,-0.02414997,-0.01301427,0.01347278,-0.06763633,-0.5128375,-0.1264225,20.41717,356.4268,328.8866,-0.002971992,-0.00204874,0.0002037949,-0.005188978,0.02711222,-0.01360148,0.04717568,-0.5046125,-0.1029547,25.47043,349.1837,16.42927
486.055,-0.004042971,-0.001531382,0.0005724835,-0.003136171,0.02426912,-0.01248491,0.01262559,0.06863134,-0.2789218,356.2983,359.3183,1.401422,0.004567331,-0.002053991,0.0009702846,-0.02223485,-0.01608048,0.01121647,-0.06758904,-0.5128605,-0.1264046,20.42571,356.4371,328.8698,-0.002919393,-0.002329625,0.0002117654,-0.009919409,0.02525926,-0.0148364,0.04714333,-0.5046546,-0.1029299,25.47931,349.175,16.44772
