time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
305.22,0.0005298615,0.004424141,-0.0159997,0.03253297,-0.07913022,-0.03833517,-0.2557741,-0.1587086,1.220565,353.5323,4.260441,358.0199,0.05071786,-0.02835476,0.005048837,0.07043698,0.01447621,0.98506,-0.3393494,-0.5570272,1.650507,2.89658,359.5953,4.11954,0.05436732,-0.09465791,0.04016794,-0.4715241,-0.1113115,-0.3986914,-0.1140805,-0.5526274,1.623828,1.69196,345.8942,338.1777,
319.159,0.002279185,0.004115773,-0.01465274,0.03255456,-0.08779787,-0.03311975,-0.2556975,-0.1586586,1.220395,353.5002,4.336157,358.0471,0.04854446,-0.04416303,0.007692681,-0.04809329,-0.005001059,0.9767749,-0.338725,-0.5579547,1.650757,3.10429,359.5265,3.34624,0.05439438,-0.1043347,0.04310859,-0.5333004,-0.07209529,-0.4131994,-0.1135336,-0.5537987,1.624474,2.281179,346.1216,338.2558,
332.837,0.004082427,0.003501081,-0.01354457,0.03346556,-0.09201676,-0.03228795,-0.2555832,-0.1586142,1.220243,353.4632,4.407111,358.0789,0.0472027,-0.05613908,0.01036536,-0.1453694,-0.03468109,0.9617909,-0.3381512,-0.5587624,1.651101,3.361177,359.5005,2.596218,0.05553855,-0.1133171,0.04551119,-0.5840347,-0.05256191,-0.4256389,-0.1129505,-0.5550253,1.625172,2.88543,346.3734,338.3365,
346.598,0.0060605,0.003259732,-0.01240208,0.03283039,-0.09126267,-0.02906651,-0.2554319,-0.158558,1.220111,353.4369,4.469823,358.0993,0.03901141,-0.06191184,0.01339268,-0.2448009,0.01475178,0.9334362,-0.3376784,-0.5592039,1.651346,3.694992,359.299,1.894877,0.06066892,-0.1177105,0.04763907,-0.6179678,-0.0907373,-0.4414535,-0.1122958,-0.5561357,1.625794,3.448629,346.7469,338.4507,
360.801,0.007247176,0.003373741,-0.01107381,0.03424691,-0.09185769,-0.0169958,-0.2552922,-0.1584978,1.219997,353.4044,4.543318,358.0924,0.0325856,-0.05391767,0.01438602,-0.2622726,0.04372662,0.8694575,-0.3372085,-0.559316,1.651484,3.912086,359.1249,1.300875,0.0649626,-0.1170507,0.04907925,-0.6191528,-0.1414225,-0.4596247,-0.1117249,-0.55716,1.626425,3.947283,347.1651,338.6104,
374.861,0.008334199,0.003495477,-0.01006241,0.03341904,-0.08982348,0.001394445,-0.2551488,-0.1584455,1.219882,353.3831,4.619966,358.0623,0.02855301,-0.03675181,0.01237082,-0.2042234,0.01657468,0.713694,-0.3369569,-0.559187,1.65149,3.973078,359.1055,0.9716479,0.06432275,-0.1141901,0.04894593,-0.6142241,-0.1492155,-0.4839072,-0.1112657,-0.5580607,1.626985,4.467319,347.5313,338.8068,
388.648,0.009407388,0.003422004,-0.008756732,0.03652203,-0.09055962,0.01767769,-0.2549895,-0.1584,1.219794,353.351,4.700953,358.0284,0.02427657,-0.01816064,0.007026202,-0.1126993,-0.05315733,0.4698112,-0.3370308,-0.5590833,1.651401,3.922361,359.2678,0.9870765,0.05868141,-0.1095926,0.04705566,-0.6011932,-0.1082331,-0.4807156,-0.1108767,-0.5588852,1.627563,4.989254,347.7776,338.9736,
402.725,0.01052193,0.003404771,-0.007963246,0.03562784,-0.08855779,0.02618289,-0.2548162,-0.1583563,1.219704,353.3282,4.771275,358.006,0.01612707,-0.001547371,0.0001233158,-0.005033497,-0.0913899,0.2086269,-0.337326,-0.5589163,1.651227,3.759337,359.4215,1.336087,0.0523055,-0.1036292,0.04400088,-0.5929911,-0.05976941,-0.4342667,-0.1104768,-0.5596384,1.628077,5.491767,347.9533,339.0449,
416.851,0.01093983,0.003270817,-0.007273904,0.03311366,-0.0903059,0.0324638,-0.2546538,-0.1583181,1.219622,353.311,4.850055,357.9768,0.00537251,0.009705497,-0.004686206,0.06968916,-0.08689542,0.01631861,-0.3373406,-0.5589887,1.651266,3.667252,359.4534,1.584242,0.04714683,-0.09421592,0.03993725,-0.5639329,-0.03336829,-0.3436399,-0.110067,-0.5602515,1.62846,5.886328,348.0925,339.0062,
430.708,0.01142825,0.00246648,-0.007182007,0.03173503,-0.08220845,0.03413131,-0.2544827,-0.1583057,1.219525,353.2915,4.907351,357.9491,-0.004651523,0.01203935,-0.005273304,0.07475685,-0.0577649,-0.08305196,-0.3375793,-0.5589155,1.651224,3.587521,359.5194,1.719334,0.043931,-0.08077483,0.03474167,-0.5087151,-0.03858092,-0.2358426,-0.109656,-0.5607079,1.628752,6.145548,348.2277,338.8955,
444.427,0.01123131,0.002157909,-0.007217867,0.02571297,-0.07283883,0.04061979,-0.2543329,-0.1582821,1.219423,353.2886,4.958118,357.9089,-0.0139349,0.006179226,-0.00212504,0.01947472,-0.005611971,-0.1072936,-0.3378305,-0.5589448,1.651283,3.608009,359.5009,1.825689,0.04075283,-0.06383299,0.02885103,-0.4169875,-0.06372005,-0.1286637,-0.109326,-0.5609707,1.628918,6.243177,348.3511,338.7566,
458.55,0.01085284,0.001866879,-0.007128162,0.02351169,-0.06338835,0.04321657,-0.2541917,-0.1582644,1.219326,353.2744,5.002904,357.8755,-0.02119824,-0.004427692,0.002806697,-0.06616151,0.04169325,-0.08617662,-0.3381835,-0.5590751,1.65143,3.727108,359.4353,1.896042,0.03443237,-0.04644265,0.02246996,-0.3214361,-0.06512408,-0.04034971,-0.1091333,-0.5610811,1.62901,6.268832,348.4033,338.6116,
472.548,0.01019329,0.002014688,-0.006806537,0.02988278,-0.05919957,0.0479087,-0.2540815,-0.1582329,1.21922,353.2407,5.056995,357.8295,-0.02627663,-0.01554188,0.007979568,-0.1471042,0.07317505,-0.05135919,-0.338721,-0.5593824,1.651738,3.980656,359.3127,1.935126,0.02539481,-0.03117655,0.0164183,-0.2285308,-0.03894468,0.007272733,-0.1090438,-0.5610794,1.629085,6.268313,348.3788,338.5203,
486.311,0.009748201,0.00221944,-0.006849457,0.0378395,-0.05299801,0.04743601,-0.2539705,-0.1581969,1.219106,353.2006,5.097949,357.7913,-0.03050719,-0.02263178,0.01182371,-0.1971916,0.1114848,-0.01054741,-0.3392158,-0.5596262,1.652046,4.27354,359.119,1.899863,0.01688336,-0.01836657,0.01148017,-0.1532222,-0.02019249,0.03144627,-0.1091406,-0.5609001,1.629005,6.188875,348.3185,338.5088,
500.265,0.008774909,0.002730659,-0.006700555,0.04588046,-0.05255338,0.05047783,-0.2538778,-0.1581456,1.219011,353.1574,5.148452,357.7438,-0.03224008,-0.02211741,0.01285851,-0.194019,0.1238822,-0.005844002,-0.3395856,-0.5596967,1.652195,4.421571,358.9944,1.89949,0.009473525,-0.007733907,0.007342149,-0.0843413,-0.01442248,0.0357264,-0.1091408,-0.5609019,1.628994,6.133269,348.2927,338.5225,
514.23,0.008017261,0.003404449,-0.006628486,0.05801513,-0.04771407,0.04960056,-0.2537842,-0.1580827,1.218921,353.0983,5.186334,357.6988,-0.03245518,-0.01719522,0.01142059,-0.1580614,0.117689,-0.03279874,-0.3399419,-0.5597075,1.652282,4.480173,358.9263,1.967151,0.002329429,0.0004232715,0.003703002,-0.02138609,-0.005738803,0.02738357,-0.1091442,-0.5608657,1.628975,6.112205,348.2825,338.5277,
528.003,0.007105748,0.004512147,-0.006564441,0.06985861,-0.04233624,0.04640427,-0.2537067,-0.1579801,1.218825,353.0294,5.21566,357.6584,-0.03134855,-0.01070814,0.009027701,-0.1097257,0.1094007,-0.06509577,-0.3401563,-0.5596864,1.652306,4.47056,358.8908,2.059094,-0.002959091,0.00554355,0.0009865491,0.02694512,-0.006457226,-0.002851471,-0.1091842,-0.560787,1.628966,6.096167,348.2807,338.534,
542.211,0.006356937,0.005503126,-0.006675984,0.08137731,-0.03356656,0.03909811,-0.2536356,-0.1578532,1.218715,352.9517,5.231274,357.6291,-0.02854088,-0.005577321,0.007178918,-0.07989583,0.09481537,-0.08559568,-0.3403496,-0.5596591,1.652374,4.482518,358.8625,2.140901,-0.007925918,0.006627434,-0.001319579,0.05192191,0.00870863,-0.02601317,-0.1093231,-0.5606714,1.628915,6.061977,348.2693,338.5807,
556.304,0.005522441,0.006309965,-0.006811991,0.08786695,-0.02859288,0.02905374,-0.2535801,-0.1577226,1.218606,352.8751,5.247818,357.6107,-0.02492449,-0.003707641,0.006032988,-0.06917252,0.07645018,-0.102725,-0.340556,-0.5596946,1.652447,4.520637,358.8424,2.232172,-0.01388018,0.005663568,-0.003716347,0.06650989,0.0423393,-0.02821787,-0.1095462,-0.5605894,1.628841,6.029694,348.2106,338.6378,
570.006,0.004704167,0.006397987,-0.006703191,0.09359583,-0.02411328,0.0214583,-0.2535352,-0.1576312,1.218515,352.7942,5.260006,357.5922,-0.02041305,-0.004577876,0.004642837,-0.06738793,0.06132086,-0.09972546,-0.3406872,-0.5597627,1.652482,4.564795,358.8269,2.294425,-0.01771508,0.003759354,-0.004713306,0.06786113,0.05677645,-0.0419595,-0.1098129,-0.560552,1.628764,6.011428,348.1454,338.7058,
583.564,0.004186167,0.006247608,-0.006911088,0.09192453,-0.01625453,0.01313267,-0.2534892,-0.1575472,1.218412,352.7272,5.263682,357.5779,-0.01478712,-0.006541698,0.003479483,-0.06328493,0.04624592,-0.06701985,-0.34074,-0.5598251,1.652515,4.591947,358.8177,2.301098,-0.02041603,0.0002008032,-0.004772303,0.0579245,0.06901494,-0.06638159,-0.1101217,-0.5605633,1.628687,6.022118,348.0846,338.7973,
597.694,0.003629305,0.005968504,-0.006977576,0.08875114,-0.00929343,0.009731325,-0.2534575,-0.1574751,1.218299,352.6637,5.258185,357.5637,-0.009757322,-0.009062476,0.002640268,-0.06506344,0.04184903,-0.003162146,-0.3407799,-0.5599021,1.652548,4.625436,358.7926,2.268662,-0.02210914,-0.00297017,-0.004035297,0.04501745,0.08127759,-0.08515881,-0.1104346,-0.560582,1.628638,6.058643,348.0234,338.8983,
611.674,0.003375656,0.005016854,-0.00703701,0.08270311,-0.001379579,0.0009842177,-0.2534258,-0.1574375,1.218174,352.6079,5.245356,357.5648,-0.004719861,-0.01101833,0.001819878,-0.06106504,0.03558659,0.05371282,-0.3407825,-0.5600291,1.652566,4.670609,358.754,2.207807,-0.02138141,-0.004224954,-0.003376705,0.04018142,0.06537636,-0.1068296,-0.1107116,-0.5606136,1.628575,6.086929,348.0053,339.0108,
