time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
290.949,0.006381819,0.008717193,0.000765982,0.05194397,-0.04342538,0.0005616824,-0.01014483,0.3469078,1.60149,1.60836,1.239014,0.778688,-0.1425159,-0.6272904,0.0409612,-0.09817952,-1.839947,-1.847736,-0.1464481,0.1905602,2.186168,325.0341,351.3273,47.68924,-0.6258927,-0.01423457,-0.1407673,2.775924,-0.9543682,-3.764735,0.03621546,0.3976705,2.133086,335.9527,331.8433,82.27454,
304.644,0.006514552,0.008430609,0.0007310316,0.05470935,-0.03903861,-0.0152163,-0.01005174,0.3470268,1.601513,1.557016,1.259259,0.8108782,-0.1358685,-0.6134495,0.02397792,0.0654147,-1.817073,-1.973921,-0.1468235,0.182907,2.186247,325.6087,349.8055,50.36428,-0.5910797,-0.04842464,-0.129481,2.301689,-0.9435633,-3.327927,0.03002832,0.3973206,2.131833,337.1308,330.9158,84.46651,
318.602,0.006234437,0.008196369,0.0005300122,0.05874802,-0.03726002,-0.0237351,-0.009970644,0.3471332,1.601516,1.504827,1.287367,0.8357205,-0.1181956,-0.6034419,0.02471818,0.09261771,-1.840974,-1.923217,-0.147006,0.1756666,2.186641,326.5243,348.6441,52.6465,-0.5505456,-0.07411655,-0.1144413,1.9957,-0.9141366,-2.910048,0.02424471,0.3966952,2.130801,338.204,330.3185,86.36663,
332.675,0.006276808,0.007387336,-0.0004318519,0.05882251,-0.03755914,-0.01950064,-0.009879186,0.3472091,1.601481,1.462113,1.325185,0.8285971,-0.1001865,-0.5950202,0.03024749,0.01610968,-1.830861,-1.812856,-0.1470749,0.1688189,2.186859,327.6567,347.6307,54.53745,-0.5105517,-0.09000963,-0.1025876,1.802874,-0.8099126,-2.596794,0.01881493,0.3960103,2.129793,339.0692,329.8029,88.23451,
346.571,0.005863491,0.005609257,-0.001482332,0.06313432,-0.05410456,0.00713774,-0.009780736,0.3471459,1.601377,1.404428,1.399977,0.764856,-0.08603381,-0.5798699,0.03129807,-0.09261306,-1.815738,-1.712794,-0.1473437,0.1624977,2.186698,328.9441,346.6912,56.18114,-0.4687139,-0.09484469,-0.09373911,1.661726,-0.6033987,-2.35961,0.01392216,0.3951879,2.128907,339.5903,329.2798,90.10876,
360.839,0.006294154,0.004590684,-0.00265389,0.0638565,-0.06756159,0.01805015,-0.009657468,0.3470967,1.601261,1.358669,1.471835,0.7434347,-0.08793978,-0.5588798,0.01950848,-0.01092725,-1.809267,-1.783652,-0.1480924,0.1562768,2.18616,330.0551,345.6286,58.23151,-0.434795,-0.09435953,-0.08611023,1.598496,-0.39487,-2.214925,0.009200681,0.3942831,2.128082,339.9814,328.7947,92.10094,
374.839,0.006961296,0.003521036,-0.003867731,0.06247583,-0.07272994,-0.002513126,-0.009537447,0.3470981,1.601165,1.310422,1.536134,0.7955324,-0.1058358,-0.5380509,-0.007255196,0.2096415,-1.732435,-2.064884,-0.1488948,0.1499152,2.185143,330.8671,344.1433,60.91814,-0.4026363,-0.09801976,-0.07864524,1.545176,-0.2469639,-2.101944,0.004871607,0.39312,2.127269,340.3723,328.3646,94.04061,
388.445,0.00820088,0.002006567,-0.005715749,0.05055844,-0.05862739,-0.03126291,-0.00938975,0.3470866,1.601038,1.291342,1.549035,0.867826,-0.1142013,-0.5165381,-0.03039214,0.5204992,-1.595579,-2.238325,-0.1494187,0.1436371,2.184513,331.3712,342.8436,63.69136,-0.3737641,-0.1066225,-0.07631435,1.428702,-0.1773781,-1.99316,0.0008618757,0.3918624,2.126288,340.8228,327.891,95.78503,
402.49,0.00873322,0.0004506014,-0.007624539,0.03270035,-0.04186179,-0.03727494,-0.009251267,0.3470563,1.600882,1.295229,1.557644,0.886905,-0.1018968,-0.5002993,-0.03373625,0.643526,-1.482449,-2.126202,-0.1494929,0.1377959,2.184417,332.0065,342.0394,65.77639,-0.3501049,-0.1118778,-0.08149016,1.189706,-0.1790631,-1.835038,-0.002941299,0.3908263,2.125111,341.3057,327.309,97.12523,
416.557,0.009154087,-0.001337792,-0.009088759,0.02572064,-0.03303086,-0.009851421,-0.009106536,0.3469993,1.600714,1.277524,1.571333,0.8262477,-0.0794657,-0.4853928,-0.02092525,0.4259125,-1.37761,-1.794214,-0.1492659,0.1325463,2.184542,332.9424,341.475,66.81585,-0.3270442,-0.1045646,-0.0859784,0.7922034,-0.2350365,-1.485955,-0.006305682,0.3902552,2.124111,341.7031,326.774,97.62491,
430.245,0.009839427,-0.002083016,-0.01002149,0.03043261,-0.03843879,0.03242968,-0.008946981,0.3469595,1.600547,1.245668,1.620453,0.7257597,-0.05143474,-0.4588453,-0.007510331,0.02689709,-1.209979,-1.338663,-0.1486354,0.1281851,2.184433,333.9134,341.0506,66.89109,-0.2972499,-0.08710811,-0.08366188,0.3853498,-0.3100512,-0.9775649,-0.009200459,0.3900101,2.123327,341.9927,326.5413,97.32478,
444.069,0.01094268,-0.001368484,-0.01109969,0.03077547,-0.05077283,0.06274302,-0.008765481,0.3469586,1.600365,1.224731,1.677622,0.6375563,-0.01500359,-0.4115563,0.001680925,-0.2911972,-0.9628823,-0.7886897,-0.1476476,0.1247389,2.184427,334.5645,341.0062,66.26403,-0.2634306,-0.06474838,-0.07928002,0.07574575,-0.3035759,-0.5606294,-0.01161635,0.3898691,2.122623,342.0925,326.4114,96.83646,
458.136,0.01212777,-0.0006955902,-0.01213027,0.03156621,-0.06108854,0.07605433,-0.008565904,0.3469669,1.60017,1.20754,1.737926,0.5655456,0.02570245,-0.347936,0.003784908,-0.438262,-0.6681164,-0.2386616,-0.1464739,0.1222043,2.184233,334.8219,341.3483,65.25391,-0.2280828,-0.04304322,-0.07574874,-0.1007415,-0.2043955,-0.3415242,-0.01358146,0.3896906,2.121854,342.007,326.2277,96.56916,
472.155,0.01306022,0.0002848864,-0.01304665,0.0284135,-0.06024512,0.07835381,-0.008365839,0.346999,1.599964,1.19588,1.772373,0.509711,0.06367929,-0.2659,-0.002429249,-0.3934096,-0.3184715,0.2260944,-0.1453306,0.120607,2.184013,334.6038,341.9534,64.16106,-0.1897069,-0.02769033,-0.0676761,-0.1807134,-0.1192169,-0.2418393,-0.01489265,0.3895054,2.121364,341.9082,326.0107,96.46771,
485.825,0.01320792,0.002058143,-0.01310911,0.02908769,-0.05555581,0.07109622,-0.0081894,0.3470778,1.599781,1.171746,1.805262,0.4684819,0.08308741,-0.1965738,-0.008079967,-0.2732566,-0.08401307,0.4652344,-0.144343,0.1194334,2.183866,334.3217,342.508,63.35408,-0.1451514,-0.01716728,-0.05335418,-0.1568183,-0.0414483,-0.1486489,-0.01563278,0.3893633,2.121169,341.7978,325.9743,96.41833,
499.862,0.01385286,0.004398539,-0.01283776,0.03775905,-0.04065594,0.05655619,-0.007989846,0.347203,1.59961,1.127591,1.811371,0.4465084,0.09198261,-0.1337926,-0.008322344,-0.1672964,0.04908185,0.612749,-0.1434614,0.1189968,2.1839,334.0674,343.0862,62.60829,-0.1006655,-0.01275567,-0.03945718,-0.1369408,-0.001590425,-0.09465273,-0.01579964,0.3891536,2.121066,341.7155,325.9347,96.38803,
513.927,0.01395603,0.007232016,-0.01197331,0.04803959,-0.0367832,0.04885697,-0.007793017,0.3473778,1.599465,1.071392,1.837076,0.4102335,0.09150688,-0.07572953,-0.004408987,-0.1393386,0.1112142,0.7158444,-0.1428199,0.1194349,2.183935,333.9238,343.6383,61.80611,-0.05629131,-0.01008601,-0.02525944,-0.1516347,-0.00149634,-0.0386072,-0.01527339,0.3891043,2.121264,341.6746,325.8813,96.26559,
527.734,0.01479749,0.00961829,-0.01099922,0.06287336,-0.03421378,0.04728763,-0.007532206,0.3476405,1.599368,1.002775,1.865482,0.3630142,0.08468732,-0.01439644,-0.003676071,-0.1002722,0.207022,0.7717701,-0.1423491,0.120761,2.1838,333.6625,344.1457,61.01937,-0.008607633,-0.003436949,-0.008903804,-0.1462207,0.02290814,0.04732597,-0.01458231,0.3892782,2.121571,341.6223,325.9984,96.16293,
541.787,0.01561688,0.01107031,-0.0101955,0.06721245,-0.04045319,0.04572864,-0.007271219,0.3478001,1.599232,0.9523956,1.909059,0.3257574,0.07385216,0.05114535,-0.0078649,-0.03857407,0.3432391,0.7813613,-0.1421212,0.1229371,2.183674,333.2197,344.5981,60.28104,0.04021043,0.008513074,0.006382653,-0.1484767,0.09084763,0.1425864,-0.01242874,0.3895716,2.122166,341.3272,326.0801,95.83173,
555.812,0.01653799,0.01153265,-0.00936935,0.0719527,-0.04714938,0.05376225,-0.007009991,0.3479749,1.599146,0.8919679,1.958268,0.2580117,0.05976843,0.1162192,-0.009892251,0.02514931,0.4484996,0.7720007,-0.1421783,0.1259412,2.183753,332.7254,345.044,59.58265,0.08823318,0.02623412,0.02048498,-0.2341106,0.1458864,0.3071201,-0.01014412,0.3902232,2.122836,340.9842,326.2713,95.2816,
569.592,0.01769185,0.01275566,-0.008363651,0.06895413,-0.05370516,0.05574636,-0.006732751,0.3482076,1.599047,0.8502548,2.007732,0.2125358,0.04324662,0.181058,-0.01225604,0.07169858,0.5570947,0.7303184,-0.1423268,0.129755,2.183728,332.1617,345.3993,58.93274,0.1388117,0.04491407,0.03481122,-0.361461,0.1665027,0.5466926,-0.007077429,0.3909976,2.123625,340.5954,326.5963,94.35136,
